obs,Comments,time..2,elapsed,date,hhmmss,averaging,id,machine,TIME..9,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME..59,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time..105,hhmmss..106,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,chamber
340,340,1679615052,9535.9,20230323 18:44:12,18:44:12,5,poa_pra32_t4_ch5,stan,1679615049,0.000601476,0.601476212,16.23174364,813.8992945,68.88553293,6.189643011,73.13213479,0.035576105,4.092361762,0.035405178,0.022143525,321.517596,20.45852685,19.97612,2.343145215,37.82628475,0.843741778,2.230570048,1.499403437,-26.52510097,-174.8560454,-8.553657906,111.5827917,85.21651447,0.600325912,16.23174364,850.9999103,829.5308364,3.368022144,64.58498488,0.601476212,9.193931179,9.390534056,-8.21E-07,98.50204213,0,0,1,0,48729,2000.01,1681.2084,0.840599997,0.160757994,1.65,0.5,0: Broadleaf,2,TRUE,1679615049,813.8993,842.1782,9.390138,9.193917,817.1357,9.59611,500.067,89.754,0.10003389,19.18358,19.97612,999.9,0,0,10014.562,0,13.265,-28.27886,821.6145,849.9929,0.1962221,842.1782,9.193917,0.8428024,0.8251906,4.449404,4.148181,2000.01,0.9799991,0.02000127,0,2.45375,0,5798.222,16749.54,38.062,39,38.437,37.7748,36.5998,1960.01,40,0,1679615060,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-28.220985,-0.61879925,0.101310566,0,0.19731335,-0.009459872,0.00107196,1,1,2,2-Jan,2.98327,2.71575,0.151046,0.152596,0.054253,0.0520521,26937.9,27006.5,29489.9,29473.1,36958.6,37162.3,41527.3,42003.7,1.9749,1.8343,0.0358969,0,19.3817,999.9,49.3,32.2,26.5268,62.4012,33.0409,1,-0.0555183,5.31937,20.2639,5.21954,12.0159,4.9895,3.2885,9999,9999,9999,999.9,1.86741,1.86646,1.866,1.86585,1.86769,1.87022,1.86886,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.256,-0.206,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1322.2,1322.2,1.83228,2.22046,1.39648,2.35107,1.49536,2.50122,36.4107,24.0437,18,531.235,400.919,13.3661,26.4923,29.9999,26.5795,26.5465,36.6897,58.8336,0,13.377,875.058,9.17205,100.829,100.875,5
341,341,1679615058,9541.4,20230323 18:44:17,18:44:17,5,poa_pra32_t4_ch5,stan,1679615055,0.000601632,0.60163156,15.96288106,832.6220946,98.78633356,8.876227282,74.81341483,0.03556155,4.090772863,0.035390696,0.022134467,321.5092968,20.45925334,19.98312,2.344161297,37.82756301,0.843787116,2.230614528,1.500374181,-26.53195182,-176.2613747,-8.62607722,110.089893,85.10784886,0.600770632,15.96288106,869.5645508,848.1224545,3.380846286,64.58498488,0.60163156,9.194232311,9.390886923,1.07E-06,98.50204213,0,0,1,0,48741,1999.958,1681.16472,0.840600013,0.160758024,1.65,0.5,0: Broadleaf,2,TRUE,1679615055,832.6221,860.8711,9.390773,9.194392,835.8959,9.59674,500.0294,89.75287,0.09991593,19.1839,19.98312,999.9,0,0,10009.44,0,13.265,-28.24934,840.515,868.8598,0.1963792,860.8711,9.194392,0.8428489,0.8252234,4.450192,4.148745,1999.958,0.9799982,0.02000214,0,2.27425,0,5796.641,16749.09,38.0062,38.9559,38.3812,37.75,36.562,1959.958,40,0,1679615065,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-28.23887561,-0.544741463,0.098010887,0,0.196876805,-0.006440425,0.000924018,1,1,2,2-Jan,2.98301,2.71567,0.15327,0.154758,0.0542536,0.0520575,26867,26937.6,29489.5,29473.1,36958.3,37162.1,41526.9,42003.5,1.9749,1.8342,0.0364035,0,19.3824,999.9,49.3,32.2,26.5267,62.4112,33.2252,1,-0.056095,5.3022,20.2643,5.21984,12.0159,4.98965,3.28865,9999,9999,9999,999.9,1.86741,1.86646,1.866,1.86585,1.86768,1.87024,1.86884,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.292,-0.206,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1322.3,1322.2,1.86401,2.22168,1.39648,2.35107,1.49536,2.4707,36.4107,24.0525,18,531.202,400.84,13.3803,26.4898,29.9999,26.5758,26.5431,37.3454,58.8336,0,13.3901,888.494,9.17205,100.828,100.875,5
342,342,1679615062,9545.9,20230323 18:44:22,18:44:22,5,poa_pra32_t4_ch5,stan,1679615059,0.00060316,0.603160296,15.97616705,847.3379946,114.1297345,10.25492373,76.13604418,0.035642754,4.09359948,0.035471239,0.022184865,321.5192499,20.45733583,19.98625,2.344615756,37.83196474,0.843841656,2.230499161,1.5007741,-26.59936906,-177.2571155,-8.668920353,108.993845,85.30630853,0.598380269,15.97616705,884.8068363,863.3254727,3.388531084,64.58498488,0.603160296,9.195404757,9.392554825,-8.18E-07,98.50204213,0,0,1,0,48892,2000.02,1681.21683,0.840600009,0.160758017,1.65,0.5,0: Broadleaf,2,TRUE,1679615059,847.338,875.6522,9.391335,9.195753,850.6414,9.597301,500.0742,89.7532,0.10001638,19.18307,19.98625,999.9,0,0,10018.74,0,13.265,-28.31419,855.371,883.7791,0.1955805,875.6522,9.195753,0.8429024,0.8253483,4.451095,4.150902,2000.02,0.9799982,0.02000214,0,2.34819,0,5796.115,16749.61,37.9622,38.937,38.375,37.7248,36.5124,1960.019,40.001,0,1679615070,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-28.296605,0.048297186,0.062852454,1,0.19622055,-0.003600968,0.000617159,1,2,2,2-Feb,2.98311,2.716,0.155076,0.156537,0.0542601,0.0520632,26809.6,26881,29489.4,29473.2,36957.8,37161.9,41526.6,42003.6,1.97485,1.83468,0.0362061,0,19.3834,999.9,49.3,32.2,26.5265,62.3312,32.6843,1,-0.056095,5.29609,20.2643,5.21999,12.0159,4.9899,3.28865,9999,9999,9999,999.9,1.86742,1.86646,1.866,1.86584,1.86768,1.87023,1.86886,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.322,-0.206,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1322.4,1322.3,1.88965,2.22412,1.39648,2.35107,1.49536,2.49512,36.4107,24.0437,18,531.146,401.087,13.3917,26.4872,29.9999,26.5733,26.5404,37.8342,58.8336,0,13.3997,908.529,9.17205,100.828,100.875,5
343,343,1679615068,9551.4,20230323 18:44:27,18:44:27,5,poa_pra32_t4_ch5,stan,1679615065,0.000599776,0.599776395,16.59545762,866.1102944,100.136336,8.997693087,77.82384417,0.035415631,4.095612747,0.035246372,0.022044122,321.5234219,20.46215813,19.99463,2.345832866,37.82551931,0.84394818,2.231160856,1.501884685,-26.45013903,-178.1435977,-8.708578684,108.2211065,85.39203011,0.601343976,16.59545762,903.4084399,881.8740545,3.356356423,64.58498488,0.599776395,9.195910238,9.391943287,1.05E-06,98.50204213,0,0,1,0,48736,2000.044,1681.237167,0.84060009,0.160758174,1.65,0.5,0: Broadleaf,2,TRUE,1679615065,866.1103,894.4577,9.392394,9.195841,869.4513,9.598355,500.0678,89.75447,0.09995694,19.18783,19.99463,999.9,0,0,10025.25,0,13.265,-28.34739,874.322,902.7592,0.1965539,894.4577,9.195841,0.8430094,0.8253678,4.452912,4.151241,2000.044,0.9799976,0.02000272,0,2.33425,0,5795.407,16749.81,37.937,38.906,38.3183,37.687,36.5,1960.042,40.007,0,1679615075,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-28.2944725,-0.342201501,0.05822496,0,0.196198525,0.000188049,0.000567461,1,1,2,2-Jan,2.98317,2.71563,0.157246,0.158668,0.0542617,0.052064,26740.3,26813.1,29488.8,29473.1,36957.1,37161.9,41525.9,42003.5,1.9748,1.83465,0.0371635,0,19.3834,999.9,49.3,32.2,26.5283,62.3112,33.105,1,-0.0560976,5.3049,20.2639,5.21924,12.015,4.98955,3.2885,9999,9999,9999,999.9,1.86741,1.86646,1.866,1.86584,1.86768,1.87021,1.86887,1.87026,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.359,-0.206,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1322.5,1322.4,1.92261,2.22412,1.39648,2.35107,1.49536,2.47803,36.4107,24.0437,18,531.085,401.052,13.4033,26.4846,29.9999,26.5703,26.5374,38.4781,58.8336,0,13.4059,921.888,9.17205,100.826,100.874,5
344,344,1679615073,9556.4,20230323 18:44:32,18:44:32,5,poa_pra32_t4_ch5,stan,1679615070,0.000604716,0.604715783,16.96149121,883.6288831,107.5122033,9.660563029,79.39891715,0.035732634,4.087138838,0.035559984,0.022240432,321.5151552,20.47221931,19.98885556,2.344994127,37.81093405,0.844071039,2.232346438,1.500923088,-26.66796604,-174.6240695,-8.554344924,111.6687747,86.01864879,0.60163319,16.96149121,920.5241063,898.7648121,3.377952175,64.58498488,0.604715783,9.196895023,9.394531469,2.88E-06,98.50204213,0,0,1,0,48719,1999.991111,1681.192831,0.840600151,0.160758292,1.65,0.5,0: Broadleaf,2,TRUE,1679615070,883.6288889,912.187,9.393648889,9.196998889,887.0051111,9.599604444,500.0608889,89.75545556,0.100046756,19.19635556,19.98885556,999.9,0,0,9997.152222,0,13.265,-28.55818889,892.0082222,920.6544444,0.196649111,912.187,9.196998889,0.843131444,0.825480889,4.454973333,4.153191111,1999.991111,0.979997333,0.020002978,0,2.220177778,0,5794.374444,16749.4,37.90255556,38.875,38.312,37.68011111,36.437,1959.985556,40.01,0,1679615080,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-28.36798537,-1.081983972,0.123014285,0,0.196278341,0.001897213,0.00064849,1,1,2,2-Jan,2.98329,2.71558,0.159206,0.16059,0.0542677,0.0520678,26678.2,26751.6,29488.9,29472.8,36957.1,37161.1,41526,42002.7,1.97505,1.83458,0.0363663,0,19.3836,999.9,49.3,32.2,26.528,62.5012,32.6562,1,-0.0566895,5.31616,20.2639,5.21939,12.0159,4.98975,3.28858,9999,9999,9999,999.9,1.86739,1.86646,1.866,1.86586,1.86768,1.87022,1.86888,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.393,-0.206,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1322.6,1322.5,1.9458,2.22534,1.39771,2.35229,1.49536,2.39258,36.4107,24.035,18,531.225,400.991,13.4098,26.482,29.9999,26.5675,26.5346,39.0681,58.8336,0,13.4106,941.924,9.17205,100.826,100.873,5
345,345,1679615078,9561.4,20230323 18:44:37,18:44:37,5,poa_pra32_t4_ch5,stan,1679615075,0.000606685,0.606684696,16.97002979,899.3641942,124.9210694,11.22475175,80.81214696,0.035850892,4.088428448,0.035677155,0.022313761,321.5256762,20.46858171,19.98895,2.345007843,37.82167074,0.844156825,2.231939542,1.500851018,-26.75479511,-175.3448228,-8.586818676,110.8392396,85.91462923,0.603807223,16.97002979,937.3834028,915.6490909,3.372117632,64.58498488,0.606684696,9.197213512,9.39551021,5.04E-07,98.50204213,0,0,1,0,48627,2000.057,1681.24818,0.840600133,0.160758256,1.65,0.5,0: Broadleaf,2,TRUE,1679615075,899.3642,927.8917,9.394682,9.197322,902.7723,9.600632,500.0619,89.7548,0.09995236,19.19343,19.98895,999.9,0,0,10001.483,0,13.265,-28.52734,907.8937,936.5051,0.1973609,927.8917,9.197322,0.8432177,0.8255037,4.456442,4.153587,2000.057,0.9799973,0.02000301,0,2.25946,0,5794.451,16749.93,37.875,38.875,38.2562,37.6374,36.437,1960.047,40.01,0,1679615085,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-28.43419,-1.048482552,0.120233978,0,0.196446025,0.006289069,0.000795209,1,1,2,2-Jan,2.98299,2.71565,0.161148,0.162472,0.0542784,0.0520698,26617,26691.9,29489.3,29473.1,36957,37161.5,41526.4,42003.2,1.97482,1.83463,0.0368878,0,19.3853,999.9,49.3,32.2,26.5286,62.0612,33.097,1,-0.0566006,5.31483,20.264,5.22058,12.0159,4.9898,3.28865,9999,9999,9999,999.9,1.86738,1.86646,1.86599,1.86587,1.86768,1.87024,1.86888,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.427,-0.2059,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1322.7,1322.6,1.97876,2.22046,1.39648,2.35229,1.49536,2.51953,36.3871,24.0437,18,531.05,400.999,13.4141,26.4797,30,26.5647,26.5318,39.6027,58.8336,0,13.4197,955.28,9.17205,100.827,100.874,5
346,346,1679615083,9566.4,20230323 18:44:42,18:44:42,5,poa_pra32_t4_ch5,stan,1679615080,0.000604963,0.604962665,15.53290935,917.1479947,203.7625148,18.3090272,82.41009196,0.035746132,4.086755988,0.035573336,0.02224879,321.5156923,20.47185541,19.99023333,2.345194226,37.81943746,0.84423807,2.232286164,1.500956156,-26.67885352,-175.0067455,-8.573935871,111.2561574,85.75219457,0.604647094,15.53290935,954.2427124,932.711897,3.429851783,64.58498488,0.604962665,9.197749361,9.395485524,4.63E-08,98.50204213,0,0,1,0,48716,1999.994444,1681.195633,0.840600152,0.160758293,1.65,0.5,0: Broadleaf,2,TRUE,1679615080,917.148,945.6255556,9.395587778,9.197954444,920.5911111,9.601534444,500.0644444,89.75472222,0.100014889,19.19592222,19.99023333,999.9,0,0,9995.97,0,13.265,-28.47762222,925.8467778,954.404,0.197634222,945.6255556,9.197954444,0.843298222,0.825559667,4.457804444,4.154551111,1999.994444,0.979996333,0.020003967,0,2.346955556,0,5795.011111,16749.38889,37.826,38.812,38.243,37.625,36.41633333,1959.984444,40.01,0,1679615090,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-28.4753475,-0.477058537,0.090375193,0,0.197007925,0.005348837,0.000728567,1,1,2,2-Jan,2.98318,2.71562,0.163087,0.164359,0.054278,0.0520716,26555.4,26632.2,29489.2,29473.6,36956.9,37161.8,41526.3,42003.7,1.97512,1.8346,0.0362471,0,19.3878,999.9,49.3,32.2,26.5271,62.1912,33.0329,1,-0.0566667,5.30882,20.2641,5.22043,12.0159,4.9896,3.28865,9999,9999,9999,999.9,1.86739,1.86646,1.866,1.86584,1.86768,1.87024,1.86888,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.46,-0.2059,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1322.8,1322.7,2.00806,2.2168,1.39648,2.35229,1.49536,2.51465,36.4107,24.0525,18,531.223,400.969,13.4212,26.4775,30,26.5619,26.5296,40.1878,58.8336,0,13.4249,975.313,9.17205,100.827,100.875,5
347,347,1679615088,9571.4,20230323 18:44:47,18:44:47,5,poa_pra32_t4_ch5,stan,1679615085,0.0006034,0.603400321,16.90728533,932.9004943,156.111614,14.02726483,83.82491193,0.035649085,4.084148856,0.035477114,0.022188578,321.5183346,20.47362914,19.99148,2.345375295,37.81825587,0.844247872,2.23238183,1.501127423,-26.60995418,-175.0181593,-8.580053728,111.3101674,85.5262886,0.604832072,16.90728533,971.0707479,949.4574909,3.351014064,64.58498488,0.603400321,9.197537126,9.39475986,1.58E-06,98.50204213,0,0,1,0,48663,2000.011,1681.20954,0.840600147,0.160758283,1.65,0.5,0: Broadleaf,2,TRUE,1679615085,932.9005,961.3079,9.395766,9.198064,936.3751,9.601711,500.0436,89.75407,0.10000602,19.19661,19.99148,999.9,0,0,9987.437,0,13.265,-28.4075,941.7487,970.2321,0.1977021,961.3079,9.198064,0.8433082,0.8255636,4.457973,4.15462,2000.011,0.9799961,0.0200042,0,2.37047,0,5793.541,16749.52,37.812,38.812,38.187,37.6124,36.375,1960.001,40.01,0,1679615095,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-28.49113415,0.519526829,0.06172582,0,0.197316732,0.004423233,0.000864948,1,1,2,2-Jan,2.9832,2.71558,0.164978,0.166208,0.0542755,0.0520784,26495.2,26573.3,29489,29473.5,36956.8,37161.8,41526,42003.9,1.975,1.83498,0.0367165,0,19.3911,999.9,49.3,32.2,26.5226,62.5012,32.6843,1,-0.0567734,5.30366,20.264,5.21954,12.0156,4.98975,3.28858,9999,9999,9999,999.9,1.86739,1.86646,1.866,1.86585,1.86768,1.87023,1.86888,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.494,-0.2059,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1322.8,1322.7,2.03247,2.2229,1.39648,2.35229,1.49536,2.40967,36.4107,24.0437,18,531.117,401.161,13.4267,26.4747,29.9999,26.5595,26.5268,40.7203,58.8336,0,13.4319,988.671,9.17205,100.826,100.876,5
348,348,1679615093,9576.4,20230323 18:44:52,18:44:52,5,poa_pra32_t4_ch5,stan,1679615090,0.000603319,0.603319257,17.42338284,950.4883274,149.4443734,13.42821072,85.40540708,0.035610978,4.088779958,0.035439567,0.022165061,321.5100177,20.47042059,20.00102222,2.346761643,37.82283034,0.844254772,2.232130078,1.502506871,-26.60637921,-177.7190353,-8.70293829,108.4816648,85.69690981,0.601048644,17.42338284,987.8556036,966.1643091,3.33127832,64.58498488,0.603319257,9.19945706,9.396657552,1.13E-06,98.50204213,0,0,1,0,48701,1999.958889,1681.165767,0.840600162,0.160758313,1.65,0.5,0: Broadleaf,2,TRUE,1679615090,950.4883333,978.9545556,9.395825556,9.199358889,953.9982222,9.601768889,500.0401111,89.75424444,0.099996389,19.1948,20.00102222,999.9,0,0,10002.70556,0,13.265,-28.46644444,959.5034444,988.0437778,0.196465111,978.9545556,9.199358889,0.843314778,0.825681222,4.458086667,4.156647778,1999.958889,0.979995667,0.020004633,0,2.336033333,0,5791.664444,16749.07778,37.75,38.79133333,38.187,37.576,36.354,1959.948889,40.01,0,1679615100,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-28.46846,0.390202627,0.054882109,0,0.197299575,-0.002987268,0.000916473,1,1,2,2-Jan,2.98347,2.71583,0.166848,0.168055,0.0542828,0.0520783,26435.9,26514.5,29489,29473.6,36957.1,37161.6,41526.6,42003.7,1.97537,1.83473,0.0365376,0,19.3936,999.9,49.3,32.2,26.5256,62.2112,32.5761,1,-0.0572104,5.31258,20.2638,5.21939,12.0158,4.98935,3.28858,9999,9999,9999,999.9,1.86738,1.86646,1.866,1.86584,1.86768,1.87022,1.86888,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.527,-0.206,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1322.9,1322.8,2.06421,2.21558,1.39648,2.34985,1.49536,2.50122,36.4107,24.0437,18,531.343,401.001,13.4336,26.473,30,26.5569,26.524,41.3121,58.8336,0,13.4322,1008.83,9.17205,100.827,100.875,5
349,349,1679615098,9581.4,20230323 18:44:57,18:44:57,5,poa_pra32_t4_ch5,stan,1679615095,0.000600839,0.600839251,16.94338821,966.0922943,182.6383677,16.41091587,86.807934,0.035452867,4.087048492,0.035282899,0.022067015,321.5097162,20.47153775,20.00456,2.347275814,37.82445433,0.844297861,2.232148159,1.502977953,-26.49701096,-178.3946501,-8.739888749,107.8781664,86.43603209,0.601723495,16.94338821,1004.909655,983.0629939,3.397659549,64.58498488,0.600839251,9.198999619,9.395378811,8.20E-07,98.50204213,0,0,1,0,48662,1999.957,1681.16418,0.840600163,0.160758314,1.65,0.5,0: Broadleaf,2,TRUE,1679615095,966.0923,994.8038,9.396257,9.199583,969.6336,9.602201,500.0736,89.75471,0.09999075,19.19493,20.00456,999.9,0,0,9996.937,0,13.265,-28.71181,975.2561,1004.0408,0.1966739,994.8038,9.199583,0.8433582,0.8257058,4.45882,4.157073,1999.957,0.9799952,0.0200051,0,2.3157,0,5791.293,16749.07,37.75,38.75,38.1312,37.562,36.312,1959.947,40.01,0,1679615105,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-28.508675,-0.835161726,0.118993627,0,0.1972348,-0.00519278,0.000985181,1,1,2,2-Jan,2.98316,2.71559,0.168726,0.169904,0.0542788,0.0520854,26376,26455.5,29488.6,29473.5,36956.4,37161.2,41525.6,42003.4,1.97517,1.83508,0.0370219,0,19.3957,999.9,49.3,32.2,26.5278,62.5812,32.7524,1,-0.0567835,5.68816,20.2507,5.21999,12.0158,4.9896,3.2885,9999,9999,9999,999.9,1.86738,1.86646,1.866,1.86584,1.86768,1.8702,1.86886,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.56,-0.2059,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1323,1322.9,2.08984,2.21924,1.39648,2.35107,1.49536,2.45728,36.3871,24.035,18,531.19,401.178,13.4308,26.4708,30.0003,26.5546,26.5213,41.8381,58.8336,0,13.243,1022.2,9.17205,100.825,100.875,5
350,350,1679615103,9586.4,20230323 18:45:02,18:45:02,5,poa_pra32_t4_ch5,stan,1679615100,0.000592511,0.592511223,17.70092301,983.8928829,154.6703624,13.89757328,88.40558223,0.034946724,4.083895335,0.034781436,0.021753182,321.5177073,20.4810239,20.00733333,2.347678951,37.80368211,0.8441984,2.233111573,1.503480551,-26.12974491,-177.3428199,-8.695498017,109.3496445,86.62641353,0.595439024,17.70092301,1021.935088,999.9634485,3.370909615,64.58498488,0.592511223,9.20064154,9.394304406,1.27E-06,98.50204213,0,0,1,0,48659,2000.006667,1681.205933,0.840600165,0.160758318,1.65,0.5,0: Broadleaf,2,TRUE,1679615100,983.8928889,1012.67,9.395343333,9.200714444,987.47,9.601291111,500.051,89.75284444,0.100008211,19.20185556,20.00733333,999.9,0,0,9986.736667,0,13.265,-28.77832222,993.2247778,1022.074444,0.194627667,1012.67,9.200714444,0.843258667,0.825790444,4.457135556,4.158532222,2000.006667,0.979995,0.0200053,0,2.262944444,0,5791.156667,16749.47778,37.715,38.75,38.125,37.52755556,36.312,1959.995556,40.01111111,0,1679615110,0,0,--:--:--,1679535718,1679535723,0,-0.148,0.019,-1.284,-0.029,418,24,0.54,0.15,-28.58684878,-1.525917073,0.162549599,0,0.196417585,-0.010836397,0.00141565,1,1,2,2-Jan,2.98333,2.71577,0.170583,0.17171,0.0542706,0.0520873,26317.6,26398.2,29489,29473.8,36957.2,37161.7,41526.1,42004.1,1.975,1.83505,0.0362471,0,19.3967,999.9,49.3,32.2,26.5252,62.2912,32.6522,1,-0.0534934,6.02666,20.2394,5.21999,12.0159,4.98955,3.28848,9999,9999,9999,999.9,1.86738,1.86646,1.866,1.86584,1.86768,1.87021,1.86887,1.87027,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-3.594,-0.206,-1.454491418,-0.002482763,5.24E-07,-1.89E-10,-0.169925993,-0.01425007,0.001313896,-2.30E-05,5,2359,1,26,1323.1,1323,2.11426,2.22168,1.39648,2.34985,1.49536,2.42065,36.3871,24.0262,18,531.049,401.148,13.2877,26.4685,30.0019,26.5519,26.519,42.4288,58.8336,0,13.2346,1042.24,9.18041,100.827,100.876,5
