"obs","time","elapsed","date","hhmmss","averaging","id","machine","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","αVc","Edyn","Hr","Hs","dHs.dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_des","CO2_hrs","AccH2O_hum","AccCO2_soda","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA.","chamber"
84,1679455387.1,5065.09999990463,"20230321 22:23:07","22:23:07",5,"pas_smi28_t2_ch5","gibson",1679455384.6,0.000394590306102424,0.394590306102424,-1.04693692162248,420.376000297,480.449439388093,43.179530285632,37.7805378632459,0.0232112710111523,4.20918303176888,0.0231403959901574,0.0144690971880159,0,20.3039141753981,19.9785333333333,2.34349547817931,34.8922585247267,0.838102873837634,2.4019737021142,1.50539260434168,-17.4014324991169,90.4424090009432,4.32791789512984,77.3688943969562,-1.15309053350566,0.457604448556663,-1.04693692162248,424.069234435567,424.347587878788,0.0022471567445506,67.4650118760314,0.394590306102424,9.21059496098474,9.31991958823529,-0.000258719278199809,116.697700635259,0,0,1,0,48460,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679455384.6,420.376,420.112777777778,9.32539222222222,9.20118555555556,419.120222222222,9.42961888888889,500.031,89.7731222222222,0.100081377777778,20.3770888888889,19.9785333333333,999.9,0,0,9965.55666666667,0,0.890269,0.263119333333333,424.333333333333,424.014444444445,0.124205666666667,420.112777777778,9.20118555555556,0.837169555555556,0.826019111111111,4.35367333333333,4.16247777777778,0,0,0,0,2.83246666666667,0,-21.6701333333333,-2.591,35,40.6732222222222,38.0137777777778,39.5,35.625,0,0,0,1679455408,0,1679455149.1,"22:19:09",1679455149.1,1679455141.1,10,0.433,-0.099,1.256,-0.11,420,9,0.76,0.13,0.279212048780488,-0.191707254355401,0.0764970110625887,0,0.0882541243902439,0.276770638327526,0.0280501372277221,0,0,2,"0/2",2.87751,2.71007,0.090836,0.0909103,0.051387,0.050632,25689.7,22386.4,25277.7,23974.8,40928.1,37652.6,45672.2,42733.5,1.81095,1.87862,0.000409782,0,19.9669,999.9,51.74,28.228,22.1616,54.6078,41.3822,1,-0.155749,2.06913,20.2358,5.23556,11.9911,4.95725,3.304,9999,999.9,9999,9999,1.86843,1.86411,1.87177,1.86249,1.86194,1.86844,1.85852,1.86498,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.256,-0.1043,1.00086162571074,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,-0.0583761486757286,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,4,4.1,1.04248,2.38281,1.44897,2.31445,1.44409,2.36084,33.4232,24.3502,18,428.099,454.733,18.2514,25.4543,29.9995,25.4168,25.3951,20.9228,69.5658,72.6899,18.266,420,9.33015,96.6824,100.498,NA,5
85,1679456143.1,5821.09999990463,"20230321 22:35:43","22:35:43",5,"pas_smi28_t2_ch5","gibson",1679456140.35,1.33061157240123e-05,0.0133061157240123,-1.96250559017073,420.343000568847,4406.24307829239,396.077436043879,37.7846557636628,0.00077495674251036,4.221916383692,0.000774877724705234,0.000484305676527298,0,28.0212385284074,27.48752,3.68293249472232,57.624336134668,2.18977299588899,3.8000836847326,1.49315949883333,-0.586799703428942,122.038702490128,6.28551252386757,127.737415310567,-1.28043238976361,-0.0260155597026406,-1.96250559017073,430.45691274487,430.899096969697,0.0223786434895249,67.7143342141901,0.0133061157240123,24.363325177545,24.3667923529412,9.52614655572365e-06,128.161094171756,0,0,1,0,47246,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679456140.35,420.343,419.9894,24.36057,24.36752,419.626,23.95121,500.332,89.79009,0.09996577,28.02369,27.48752,999.9,0,0,10003.935,0,0.890269,0.3536711,430.8386,430.4792,-0.006955528,419.9894,24.36752,2.187338,2.187961,18.8699,18.87444,0,0,0,0,2.75906,0,-19.90344,-2.51207,35.625,40.812,38.375,40.0124,36.812,0,0,0,1679456164,0,1679455916.1,"22:31:56",1679455910.1,1679455916.1,11,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,0.325123804878049,0.222550536585366,0.0306655345888583,0,-0.00228923602439024,-0.059311703728223,0.00740555711237394,1,1,2,"1/2",2.87528,2.71031,0.0910574,0.0910594,0.103028,0.103306,25670.1,22373.8,25263.3,23963.9,38649,35543.1,45647.8,42716.7,1.811,1.906,0.0841618,0,26.1172,999.9,56.794,28.107,24.1525,53.9178,41.6667,1,-0.145394,-1.4514,20.2413,5.23496,11.9899,4.9575,3.304,9999,999.9,9999,9999,1.86843,1.86413,1.87179,1.86247,1.86196,1.86844,1.85852,1.86497,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.717,0.4097,0.461904825034079,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0153333562572556,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,3.9,3.8,1.05225,2.35718,1.44775,2.31079,1.44409,2.47314,33.4681,24.3589,18,428.668,472.465,28.3792,25.6819,30,25.4894,25.4747,21.1117,7.05338,100,28.3856,420,24.3819,96.6295,100.456,NA,5
86,1679456148.1,5826.09999990463,"20230321 22:35:48","22:35:48",5,"pas_smi28_t2_ch5","gibson",1679456145.6,-3.15765345934995e-07,-0.000315765345934995,-1.27877748291187,420.437111481945,-109554.908964575,-9847.88355932991,37.7930642910216,-1.83538507819096e-05,4.22239879449531,-1.8353895104361e-05,-1.14711804581215e-05,0,28.0195803915086,27.5049444444444,3.6866895314723,57.6642508039825,2.19075752551133,3.79916064973834,1.49593200596097,0.0139252517557333,117.137437554606,6.03278571295848,123.184148519321,-1.48113620253081,-0.0114792665829762,-1.27877748291187,430.537235561784,430.911351515151,-0.00313410360218852,67.7143342141901,-0.000315765345934995,24.3738842852553,24.37357,2.50313373128443e-05,128.161094171756,0,0,1,0,47217,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679456145.6,420.437111111111,420.030222222222,24.3715555555556,24.3746222222222,419.719888888889,23.9617,500.325444444444,89.7899222222222,0.100011988888889,28.0195222222222,27.5049444444444,999.9,0,0,10005.48,0,0.890269,0.406948666666667,430.939666666667,430.524111111111,-0.00307401166666667,420.030222222222,24.3746222222222,2.18832,2.18859555555556,18.8770444444444,18.8790666666667,0,0,0,0,2.7345,0,-20.0732666666667,-2.48974444444444,35.625,40.812,38.375,40.0137777777778,36.812,0,0,0,1679456168.8,0,1679455916.1,"22:31:56",1679455910.1,1679455916.1,11,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,0.345380097560976,0.342342585365853,0.0400159271192108,0,-0.00530461553658537,-0.00775387544947736,0.00319929248162256,1,1,2,"1/2",2.87553,2.71025,0.0910538,0.0910526,0.103048,0.103305,25670,22373.8,25263.2,23963.8,38647.9,35543,45647.6,42716.6,1.81117,1.90552,0.0848174,0,26.1205,999.9,56.794,28.087,24.1251,54.2578,41.4263,1,-0.144977,-1.44566,20.2413,5.23466,11.99,4.95745,3.304,9999,999.9,9999,9999,1.86844,1.86414,1.87179,1.86249,1.86195,1.86844,1.85852,1.86498,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.717,0.4099,0.461904825034079,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0153333562572556,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,4,3.9,1.05103,2.35229,1.44775,2.30957,1.44409,2.51587,33.4681,24.3589,18,428.776,472.179,28.3855,25.6819,30.0001,25.4907,25.4764,21.1119,7.05338,100,28.374,420,24.3751,96.6291,100.456,NA,5
87,1679456153.1,5831.09999990463,"20230321 22:35:53","22:35:53",5,"pas_smi28_t2_ch5","gibson",1679456150.3,2.14352736927459e-05,0.0214352736927459,-1.45816566503881,420.378000421681,2254.82782749101,202.690956461854,37.7886142534454,0.00124697426051707,4.21769686585435,0.00124676947932002,0.000779249320091605,0,28.0141370736489,27.50266,3.68619677201126,57.6817514215095,2.19123946547895,3.79884350158938,1.49495730653231,-0.945295569850094,117.200779141024,6.04266496573506,122.298148536909,-1.38483160201326,0.0225717732695816,-1.45816566503881,430.488056859833,430.89943030303,-0.000437029421160473,67.7143342141901,0.0214352736927459,24.3720283636329,24.3776494117647,1.14665321133968e-05,128.161094171756,0,0,1,0,47420,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679456150.3,420.378,420.0014,24.37636,24.37033,419.6608,23.96628,500.3239,89.79203,0.0999582,28.01809,27.50266,999.9,0,0,9990.372,0,0.890269,0.3762299,430.8811,430.4926,0.0060106272,420.0014,24.37033,2.188803,2.188262,18.88057,18.87664,0,0,0,0,2.56752,0,-20.08047,-2.52868,35.6374,40.812,38.375,40.0372,36.812,0,0,0,1679456174.2,0,1679455916.1,"22:31:56",1679455910.1,1679455916.1,11,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,0.365755414634146,0.195476425087108,0.0328733761613059,0,-0.00353975987804878,0.0409694401463414,0.00487357738596662,1,1,2,"1/2",2.8757,2.71036,0.0910553,0.0910541,0.103056,0.10329,25669.5,22373.8,25262.7,23963.8,38647.2,35543.4,45647.2,42716.4,1.81092,1.90545,0.0840276,0,26.1238,999.9,56.794,28.087,24.1231,54.0578,40.8534,1,-0.145249,-1.40965,20.2419,5.23481,11.9894,4.95745,3.304,9999,999.9,9999,9999,1.86843,1.86413,1.87179,1.86249,1.86196,1.86843,1.85852,1.86498,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.717,0.4101,0.461904825034079,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0153333562572556,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,4,4,1.05103,2.38525,1.44775,2.30957,1.44409,2.31323,33.4681,24.3589,18,428.642,472.136,28.3775,25.6819,30.0002,25.4916,25.4768,21.1108,7.05338,100,28.3704,420,24.3689,96.6278,100.456,NA,5
88,1679456158.1,5836.09999990463,"20230321 22:35:58","22:35:58",5,"pas_smi28_t2_ch5","gibson",1679456155.6,3.17801655287513e-05,0.0317801655287513,-1.67729656086833,420.43166715428,1840.7625989259,165.467466387689,37.7929032205264,0.00184938011273825,4.22993452505584,0.00184893102385444,0.00115562222867784,0,28.0140221453707,27.5008666666667,3.68580998651881,57.6758184722947,2.19124099289132,3.79923692620663,1.49456899362749,-1.40150529981793,118.354955429586,6.0845175650239,123.037967694792,-1.56514021936847,0.0485765609425922,-1.67729656086833,430.483680699287,430.940212121212,0.00293464465015853,67.7143342141901,0.0317801655287513,24.3670608830037,24.3755091176471,4.59455434996371e-06,128.161094171756,0,0,1,0,46988,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679456155.6,420.431666666667,420.008666666667,24.3767222222222,24.3637444444444,419.714666666667,23.9666333333333,500.298444444444,89.7908222222222,0.0998929,28.0198666666667,27.5008666666667,999.9,0,0,10029.2311111111,0,0.890269,0.42295,430.936555555556,430.497333333333,0.0129578966666667,420.008666666667,24.3637444444444,2.18880555555556,2.18764111111111,18.8806111111111,18.8721,0,0,0,0,2.86752222222222,0,-20.1227555555556,-2.49674444444444,35.6387777777778,40.812,38.375,40.062,36.84,0,0,0,1679456179,0,1679455916.1,"22:31:56",1679455910.1,1679455916.1,11,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,0.38397443902439,0.225366229965157,0.035575497942489,0,0.000816206463414634,0.0742376027247387,0.0075851825016813,1,1,2,"1/2",2.87582,2.71025,0.0910576,0.0910605,0.103047,0.103269,25669.8,22373.8,25263.1,23963.9,38647.7,35544.6,45647.3,42716.8,1.8109,1.90495,0.0842586,0,26.1278,999.9,56.818,28.087,24.1348,54.1578,40.4006,1,-0.145,-1.41245,20.2418,5.23496,11.9896,4.9575,3.304,9999,999.9,9999,9999,1.8684,1.86413,1.87178,1.86249,1.86194,1.86844,1.85852,1.86499,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.717,0.41,0.461904825034079,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0153333562572556,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,4.1,4,1.05225,2.3938,1.44897,2.30957,1.44409,2.25586,33.4906,24.3502,18,428.644,471.839,28.3718,25.6827,30.0001,25.4937,25.479,21.1088,7.05338,100,28.3733,420,24.368,96.6283,100.456,NA,5
89,1679456163.1,5841.09999990463,"20230321 22:36:03","22:36:03",5,"pas_smi28_t2_ch5","gibson",1679456160.3,4.15176696620756e-05,0.0415176696620756,-1.22734148157163,420.388000359967,1211.63537459287,108.915610822534,37.7892696117879,0.00241398749378751,4.20752727775539,0.00241321832595418,0.00150833053828157,0,28.0132760514644,27.50588,3.68689134935986,57.6641702404738,2.19093679136865,3.79947683671142,1.49595455799122,-1.83092923209753,116.836526992891,6.0386275910036,121.044225351797,-1.45049347165822,0.0501967233255301,-1.22734148157163,430.500669338765,430.869096969697,-0.00493730589253726,67.7143342141901,0.0415176696620756,24.3601001620382,24.3712532352941,-6.71161286567711e-06,128.161094171756,0,0,1,0,46907,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679456160.3,420.388,419.9966,24.37315,24.35974,419.6708,23.96322,500.3235,89.79126,0.10014884,28.02095,27.50588,999.9,0,0,9958.312,0,0.890269,0.3911804,430.89,430.4832,0.01340656,419.9966,24.35974,2.188495,2.187291,18.87834,18.86955,0,0,0,0,2.73919,0,-19.87988,-2.44444,35.6808,40.8246,38.3874,40.062,36.8561,0,0,0,1679456183.8,0,1679455916.1,"22:31:56",1679455910.1,1679455916.1,11,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,0.391622487804878,0.0452410871080153,0.0315760286927591,1,0.00594520646341463,0.0737787981951219,0.00758514045587867,1,2,2,"2/2",2.87555,2.70988,0.0910485,0.0910497,0.103038,0.103269,25669.7,22373.9,25262.7,23963.8,38648,35544.2,45647.2,42716.3,1.81107,1.9047,0.0841022,0,26.1322,999.9,56.818,28.087,24.1355,54.7078,40.4247,1,-0.14498,-1.42734,20.2414,5.23481,11.9879,4.9576,3.304,9999,999.9,9999,9999,1.86841,1.86411,1.8718,1.86248,1.86196,1.86844,1.85852,1.86496,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.717,0.4098,0.461904825034079,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0153333562572556,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,4.2,4.1,1.05225,2.39014,1.44897,2.30957,1.44409,2.31934,33.4681,24.3502,18,428.752,471.686,28.3718,25.6841,30.0001,25.495,25.4797,21.1119,7.05338,100,28.3724,420,24.3648,96.6278,100.455,NA,5
90,1679456168.1,5846.09999990463,"20230321 22:36:08","22:36:08",5,"pas_smi28_t2_ch5","gibson",1679456165.6,3.05774568616327e-05,0.0305774568616327,-1.50272318964001,420.38155599272,1743.14969816509,156.694671419475,37.7888083028244,0.00177801704687247,4.2186457396428,0.00177760083307807,0.00111103790678692,0,28.0104734550154,27.5035333333333,3.68638514505728,57.6730833426689,2.19065747672535,3.79840533877719,1.49572766833193,-1.348465847598,116.578449359578,6.00919363799952,121.239177149979,-1.49382158508672,0.0361010820859596,-1.50272318964001,430.457443646634,430.875242424242,0.00081535800223664,67.7143342141901,0.0305774568616327,24.3604888393736,24.3687020588235,-4.8341907555076e-06,128.161094171756,0,0,1,0,47124,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679456165.6,420.381555555556,419.976666666667,24.3699666666667,24.3603222222222,419.664555555556,23.9601888888889,500.321,89.7918666666667,0.0998228333333333,28.0161111111111,27.5035333333333,999.9,0,0,9993.39111111111,0,0.890269,0.404798666666667,430.882111111111,430.462888888889,0.00964546111111111,419.976666666667,24.3603222222222,2.18822666666667,2.18736111111111,18.8763888888889,18.8700222222222,0,0,0,0,2.64662222222222,0,-19.5698777777778,-2.5015,35.6732222222222,40.826,38.4094444444444,40.062,36.861,0,0,0,1679456189.2,0,1679455916.1,"22:31:56",1679455910.1,1679455916.1,11,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,0.397865146341463,0.0445378536585365,0.0294486561816565,1,0.00963341402439024,0.0281697333867596,0.0043906307924451,1,2,2,"2/2",2.87527,2.71023,0.0910488,0.091054,0.103034,0.103268,25669.5,22373.8,25262.6,23963.8,38647.9,35544.1,45646.9,42716.1,1.8108,1.90478,0.0832826,0,26.136,999.9,56.818,28.087,24.1351,54.7478,41.0337,1,-0.144964,-1.42141,20.2416,5.23496,11.9888,4.9575,3.304,9999,999.9,9999,9999,1.8684,1.86413,1.87179,1.86246,1.86198,1.86844,1.85852,1.86497,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.717,0.4097,0.461904825034079,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0153333562572556,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,4.3,4.2,1.05225,2.37671,1.44775,2.30957,1.44409,2.43042,33.4906,24.3589,18,428.605,471.747,28.3717,25.6841,30.0001,25.4961,25.4812,21.112,7.05338,100,28.3677,420,24.36,96.6272,100.455,NA,5
91,1679456173.1,5851.09999990463,"20230321 22:36:13","22:36:13",5,"pas_smi28_t2_ch5","gibson",1679456170.3,2.48651258448819e-05,0.0248651258448819,-0.703413337442258,420.308300202191,1176.62886103414,105.771352504719,37.7830077551151,0.00144630907506742,4.21812799791336,0.00144603362643088,0.000903795759499239,0,28.0100350048568,27.50032,3.68569208869151,57.6728404625567,2.19045785545482,3.79807520816829,1.49523423323669,-1.09655204975929,116.955788659469,6.02924263453478,121.888479244245,-1.16127645736032,0.023060354985442,-0.703413337442258,430.468752728397,430.773115151515,-0.0220397453071623,67.7143342141901,0.0248651258448819,24.3594764321233,24.3661658823529,-5.15422232460682e-06,128.161094171756,0,0,1,0,47702,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679456170.3,420.3083,419.993,24.36724,24.36108,419.5912,23.95757,500.3711,89.79358,0.09997608,28.01462,27.50032,999.9,0,0,9991.563,0,0.8998676,0.3153656,430.8061,430.4801,0.006153489,419.993,24.36108,2.188023,2.187469,18.87488,18.87084,0,0,0,0,2.78989,0,-19.81988,-2.47971,35.687,40.8372,38.4246,40.062,36.875,0,0,0,1679456194,0,1679455916.1,"22:31:56",1679455910.1,1679455916.1,11,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,0.385925317073171,-0.202245721254355,0.0420036946252084,0,0.0106240726829268,-0.0162306769337979,0.00279330053896734,1,1,2,"1/2",2.87508,2.7102,0.0910316,0.091056,0.103029,0.103276,25670,22373.5,25262.6,23963.6,38648.2,35543.8,45647,42716.2,1.81095,1.9052,0.0833645,0,26.1387,999.9,56.818,28.077,24.1226,53.7678,41.5865,1,-0.144858,-1.41786,20.2417,5.23496,11.9897,4.95745,3.304,9999,999.9,9999,9999,1.86844,1.86411,1.87179,1.86248,1.86195,1.86844,1.85852,1.86498,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.717,0.4097,0.461904825034079,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0153333562572556,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,4.4,4.3,1.05225,2.36084,1.44775,2.30957,1.44409,2.44995,33.4906,24.3589,18,428.704,472.034,28.3681,25.6841,30.0002,25.498,25.4833,21.1119,7.05338,100,28.3707,420,24.3547,96.6273,100.455,NA,5
92,1679456178.1,5856.09999990463,"20230321 22:36:18","22:36:18",5,"pas_smi28_t2_ch5","gibson",1679456175.6,3.5173806029548e-05,0.035173806029548,-1.80649490874277,420.327222742216,1802.50178751771,162.028795991389,37.7836595197588,0.00204640974477257,4.2224781811912,0.00204585891297355,0.00127871129708423,0,28.0087427179033,27.5,3.68562307685629,57.6763776248881,2.19066909854606,3.79820853659291,1.49495397831023,-1.55116484590307,117.286342673023,6.04006254922962,121.77524037635,-1.0783409610732,0.0168446210454636,-1.80649490874277,430.520670029281,430.892818181818,0.0277870971918898,67.7143342141901,0.035173806029548,24.3630716174576,24.3724367647059,3.42151628172329e-06,128.161094171756,0,0,1,0,47568,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679456175.6,420.327222222222,420.033888888889,24.3702666666667,24.3657666666667,419.610111111111,23.9604777777778,500.327444444444,89.7909,0.100159811111111,28.0152222222222,27.5,999.9,0,0,10005.6222222222,0,0.901397777777778,0.293256777777778,430.826555555556,430.524222222222,0.00450770111111111,420.033888888889,24.3657666666667,2.18823,2.18782333333333,18.8763888888889,18.8734444444444,0,0,0,0,2.7563,0,-19.7511555555556,-2.4555,35.687,40.833,38.4232222222222,40.062,36.875,0,0,0,1679456198.8,0,1679455916.1,"22:31:56",1679455910.1,1679455916.1,11,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,0.353211146341463,-0.47090425087108,0.0599118076755675,0,0.00914099292682927,-0.0354591572822299,0.00364801537694946,1,1,2,"1/2",2.87541,2.71016,0.0910539,0.0910541,0.10304,0.103297,25669,22373.5,25262.2,23963.5,38646.9,35542.7,45646.1,42715.9,1.81105,1.90497,0.0832826,0,26.1415,999.9,56.843,28.087,24.1468,53.6578,41.6827,1,-0.14468,-1.42966,20.2416,5.23511,11.9888,4.9576,3.304,9999,999.9,9999,9999,1.8684,1.86411,1.87178,1.86248,1.86196,1.86844,1.85852,1.86498,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.717,0.4099,0.461904825034079,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0153333562572556,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,4.5,4.4,1.05103,2.35596,1.44775,2.31079,1.44409,2.49634,33.4906,24.3589,18,428.773,471.902,28.3693,25.6841,30.0003,25.4998,25.4844,21.1123,7.05338,100,28.3698,420,24.3492,96.6256,100.454,NA,5
93,1679456183.1,5861.09999990463,"20230321 22:36:23","22:36:23",5,"pas_smi28_t2_ch5","gibson",1679456180.3,2.77126413745473e-05,0.0277126413745473,-1.30979894534771,420.399600377875,1690.53029619297,151.96300645227,37.7900279744305,0.00161341715208979,4.22831996761014,0.00161307520920348,0.00100820272116224,0,28.0117216572192,27.49687,3.68494811430005,57.6823523089357,2.19110008561611,3.79856229489566,1.49384802868394,-1.22212748461754,118.52633890947,6.09544082188955,123.399652246742,-1.4469333043741,0.00962002448881873,-1.30979894534771,430.503263505036,430.882787878788,-0.00245354268137387,67.7143342141901,0.0277126413745473,24.3709194403736,24.3782764705882,5.05209555666699e-06,128.161094171756,0,0,1,0,47373,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679456180.3,420.3996,420.0045,24.37515,24.37258,419.6824,23.96514,500.3184,89.79079,0.09994239,28.01682,27.49687,999.9,0,0,10024.123,0,0.8920774,0.3950775,430.9029,430.4968,0.002592469,420.0045,24.37258,2.188666,2.188432,18.87957,18.87789,0,0,0,0,2.76495,0,-19.61778,-2.46352,35.687,40.8561,38.437,40.0746,36.875,0,0,0,1679456204.2,0,1679455916.1,"22:31:56",1679455910.1,1679455916.1,11,-0.539,0.074,0.717,0.409,420,24,0.54,0.17,0.353437390243902,-0.163229853658537,0.0601792654628867,0,0.00629783341463415,-0.0307253548432056,0.00323331189307278,1,1,2,"1/2",2.87558,2.71029,0.0910536,0.0910419,0.10306,0.10331,25668.9,22373.7,25262.1,23963.3,38646.3,35542.1,45646.3,42715.8,1.8112,1.90482,0.0825599,0,26.1437,999.9,56.843,28.087,24.1456,53.8778,41.4704,1,-0.144591,-1.42698,20.2417,5.23496,11.9897,4.95755,3.304,9999,999.9,9999,9999,1.86842,1.8641,1.87177,1.86248,1.86196,1.86844,1.85852,1.86499,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.717,0.4102,0.461904825034079,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0153333562572556,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,4.5,4.5,1.05103,2.36938,1.44775,2.31079,1.44409,2.51099,33.4681,24.3589,18,428.869,471.817,28.3696,25.6854,30.0003,25.5014,25.4855,21.1133,7.05338,100,28.3698,420,24.3348,96.6257,100.454,NA,5
