"obs","time","elapsed","date","hhmmss","averaging","id","machine","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","αVc","Edyn","Hr","Hs","dHs.dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_des","AccCO2_soda","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA.","chamber"
74,1677881186.6,2553.5,"20230303 16:06:26","16:06:26",5,"pas_smi20_t2_ch4","gibson",1677881184.1,0.00355576748038682,3.55576748038682,-1.86326173566685,419.80000089176,425.30243792895,37.9158759126836,37.4253315345807,0.106290085122016,3.82314145084904,0.104675303826117,0.0655651029627942,0,34.3330595304984,34.2157111111111,5.40763666739648,44.3815060579887,2.51378627184398,5.66404003631484,2.89385039555251,-156.809345885059,171.964824637022,10.4671749206232,25.6226536725867,-1.86326173566685,3.55576748038682,-1.77339282329652,431.15177704448,431.959654545454,-0.00299880844503419,67.4202576420555,3.61425887507521,26.6915534135558,28.2036939393939,0.00234668930562224,111.27397353539,3,1,1,0,45696,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677881184.1,419.8,419.638555555556,28.1971444444444,26.6916222222222,419.216888888889,27.8338111111111,500.358,89.0502666666667,0.100117933333333,35.0500333333333,34.2157111111111,999.9,0,0,9967.91666666667,0,0.229213444444444,0.16116,431.980555555556,431.146777777778,1.50553555555556,419.638555555556,26.6916222222222,2.51096444444444,2.37689555555556,21.0977333333333,20.2072333333333,0,0,0,0,1.28888888888889,0,-21.3555555555556,-3.48888888888889,36.875,41.6525555555556,39.3051111111111,40.75,38.451,0,0,0,1677881189.2,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.1409988475,-0.178461873545966,0.0397120734286123,0,1.43478275,0.57969444652908,0.0564817283724348,0,0,2,"0/2",2.83815,2.70996,0.0893444,0.0893489,0.112499,0.108086,25805,22216.5,25367.8,23769,38470.9,35088.9,45919.4,42403,1.73635,1.83985,0.172555,0,31.4272,999.9,52.961,31.078,26.9516,54.8791,43.3694,1,0.185663,-3.55679,20.2039,5.23511,11.992,4.95725,3.30395,9999,9999,9999,999.9,1.86844,1.86414,1.8718,1.86249,1.86202,1.86842,1.85852,1.86494,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.584,0.3637,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40690.7,40690.7,1.05835,2.37427,1.44775,2.30591,1.44409,2.53174,37.0509,24.14,18,416.088,465.378,36.9983,30.0228,30.0009,29.6605,29.6609,21.2571,0,100,37.4885,419.656,28.2387,97.1419,99.69,NA,4
75,1677881191.6,2558.5,"20230303 16:06:31","16:06:31",5,"pas_smi20_t2_ch4","gibson",1677881188.8,0.0035865481387646,3.5865481387646,-2.01080764116968,419.874800950832,427.317971950459,38.0957371863814,37.4321725697545,0.107067878013753,3.83640038427468,0.105435142868014,0.0660415849350162,0,34.3475329529821,34.23276,5.4127733385324,44.3579716191694,2.51500189273946,5.66978561222712,2.89777144579294,-158.166772919519,172.823423157045,10.4848879753551,25.1415382128809,-2.01080764116968,3.5865481387646,-2.08428301880483,431.192606862544,432.07163030303,0.0115430289507539,67.4202576420555,3.61424466813298,26.6920461578523,28.2174939393939,0.000637739726393351,111.27397353539,4,1,1,0,46031,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677881188.8,419.8748,419.6548,28.21065,26.69199,419.2918,27.84672,500.3164,89.051,0.09979563,35.06835,34.23276,999.9,0,0,10015.508,0,0.222567,0.219812,432.0635,431.1635,1.518653,419.6548,26.69199,2.512185,2.376947,21.10566,20.20758,0,0,0,0,1.95,0,-20.31,-3.4,36.875,41.625,39.3058,40.7562,38.4811,0,0,0,1677881194,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.1477355725,0.19066527467167,0.0478113178002865,0,1.47528925,0.393350206378984,0.039056475032157,0,0,2,"0/2",2.83844,2.71054,0.0893516,0.0893369,0.112537,0.108089,25803.7,22216.4,25366.7,23768.6,38467.9,35088.4,45917.8,42402.4,1.73585,1.83987,0.172675,0,31.437,999.9,52.961,31.098,26.9795,54.5291,42.9407,1,0.186921,-3.83207,20.1988,5.23586,11.992,4.95745,3.304,9999,9999,9999,999.9,1.86843,1.86416,1.87179,1.86251,1.86203,1.86842,1.85852,1.86494,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.3643,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40690.8,40690.8,1.05957,2.38159,1.44775,2.30591,1.44409,2.43774,37.0509,24.1313,18,415.819,465.414,37.5442,30.0312,30.0013,29.6624,29.6635,21.2612,0,100,38.0255,419.656,28.2387,97.1383,99.6886,NA,4
76,1677881196.6,2563.5,"20230303 16:06:36","16:06:36",5,"pas_smi20_t2_ch4","gibson",1677881194.1,0.00361863531443899,3.61863531443899,-1.85987794636155,419.822111994503,424.808888224773,37.872283743753,37.4277059357212,0.107837820501293,3.83679013572567,0.106181879662156,0.0665103362401956,0,34.3710270273467,34.2543222222222,5.41927591034077,44.3067751189129,2.51625411746629,5.67916331241222,2.90302179287448,-159.581817366759,174.557597923342,10.5916770034987,25.5674575600808,-1.85987794636155,3.61863531443899,-1.89551101960558,431.165034633847,432.02006060606,-0.00138425833887108,67.4202576420555,3.63094803323475,26.692428770505,28.2275436363636,0.000293932291487009,111.27397353539,4,1,1,0,45820,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677881194.1,419.822111111111,419.673666666667,28.2245222222222,26.6923444444444,419.239111111111,27.86,500.331777777778,89.0513111111111,0.100033866666667,35.0982111111111,34.2543222222222,999.9,0,0,10016.8755555556,0,0.222567,0.148386788888889,432.015555555556,431.183,1.53216888888889,419.673666666667,26.6923444444444,2.51343111111111,2.37698666666667,21.1137444444444,20.2078555555556,0,0,0,0,3.98888888888889,0,-18.8,-2.94444444444444,36.875,41.6456666666667,39.312,40.7706666666667,38.486,0,0,0,1677881198.8,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.1578301,0.364736249155722,0.061972463393333,0,1.50311175,0.245458874296432,0.0243688832209747,0,0,2,"0/2",2.83819,2.71034,0.0893489,0.089358,0.112565,0.108089,25802.6,22215.3,25365.6,23768,38465,35087.4,45915.7,42401.3,1.73545,1.84018,0.174675,0,31.4508,999.9,52.961,31.098,26.9794,54.3891,42.508,1,0.188351,-4.13671,20.1925,5.23556,11.992,4.9575,3.304,9999,9999,9999,999.9,1.86844,1.86415,1.87178,1.8625,1.862,1.86844,1.85852,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.3647,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40690.9,40690.9,1.05957,2.40234,1.44775,2.30591,1.44409,2.27173,37.0509,24.1138,18,415.611,465.626,38.0733,30.039,30.0015,29.6649,29.666,21.2585,0,100,38.5489,419.656,28.2387,97.1339,99.686,NA,4
77,1677881201.6,2568.5,"20230303 16:06:41","16:06:41",5,"pas_smi20_t2_ch4","gibson",1677881198.8,0.00364171911714364,3.64171911714364,-1.92328470978263,419.84960092013,425.61304207496,37.944464026689,37.4306388757884,0.10798141803704,3.82458492707129,0.106315890374221,0.0665949325340035,0,34.3990005232704,34.30534,5.43468852011364,44.2358702231094,2.51706909868621,5.69010869683596,2.91761942142743,-160.599813066035,170.658123665631,10.3924592148827,20.4507698144789,-1.92328470978263,3.64171911714364,-1.93128843392367,431.177831303281,432.042927272727,-0.000120273753796973,67.4202576420555,3.6587550881552,26.6912703911168,28.2384884848485,0.000242864540273985,111.27397353539,3,1,1,0,45691,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677881198.8,419.8496,419.6778,28.2333,26.69141,419.2666,27.86839,500.3473,89.05233,0.10016364,35.13301,34.30534,999.9,0,0,9972.872,0,0.222567,0.1717987,432.048,431.187,1.541888,419.6778,26.69141,2.51424,2.376933,21.11897,20.20748,0,0,0,0,1.12,0,-18.68,-3.23,36.875,41.6498,39.312,40.7934,38.5,0,0,0,1677881204.2,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.173456645,0.056565834146341,0.0532897423416221,1,1.52117875,0.162198461538458,0.0158411360368346,0,1,2,"1/2",2.83791,2.70997,0.0893487,0.0893517,0.112595,0.108085,25801.7,22214.9,25364.8,23767.5,38462.6,35086.7,45914.5,42400.3,1.73573,1.83983,0.176553,0,31.4681,999.9,52.961,31.098,26.981,54.5191,43.6178,1,0.189858,-4.42804,20.186,5.23451,11.992,4.9572,3.30398,9999,9999,9999,999.9,1.86843,1.86409,1.87176,1.8625,1.862,1.86842,1.85852,1.86494,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.3652,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40691,40690.9,1.05835,2.36328,1.44775,2.30591,1.44409,2.52319,37.0509,24.1225,18,415.778,465.423,38.5917,30.0472,30.0016,29.6668,29.6686,21.2544,0,100,39.0347,419.656,28.2387,97.1311,99.6836,NA,4
78,1677881206.6,2573.5,"20230303 16:06:46","16:06:46",5,"pas_smi20_t2_ch4","gibson",1677881204.1,0.00367983477859377,3.67983477859377,-1.97957086521025,419.873223162548,426.192630327258,37.9953855302019,37.4320057473062,0.108506998297425,3.83683992397685,0.106830635740344,0.0669176044306067,0,34.4404381562193,34.3624111111111,5.45197500851851,44.1447601096538,2.51840519772761,5.7048791101639,2.9335698107909,-162.280713735985,169.094381122693,10.2695441954037,17.0832115821117,-1.97957086521025,3.67983477859377,-2.06002616065177,431.185411881433,432.097145454545,0.00224810283716091,67.4202576420555,3.69740567381607,26.6903613426947,28.2540412121212,0.000248307265825711,111.27397353539,4,1,1,0,45815,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677881204.1,419.873222222222,419.683888888889,28.2488444444444,26.6906777777778,419.29,27.8832666666667,500.294777777778,89.0509777777778,0.0997555444444445,35.1798777777778,34.3624111111111,999.9,0,0,10017.0922222222,0,0.232923,0.189307333333333,432.078777777778,431.192555555556,1.55817333333333,419.683888888889,26.6906777777778,2.51558777777778,2.37683,21.1276888888889,20.2067666666667,0,0,0,0,2.35555555555556,0,-17.8555555555556,-2.91111111111111,36.9163333333333,41.6387777777778,39.312,40.7982222222222,38.5,0,0,0,1677881209,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.1827858275,-0.0756594270168859,0.0494811559483557,1,1.5348705,0.148508217636018,0.0143440935492627,0,1,2,"1/2",2.83818,2.71029,0.0893561,0.0893571,0.112632,0.108086,25801.1,22214,25364.4,23766.7,38460.4,35085.7,45913.8,42399.1,1.73565,1.83963,0.179075,0,31.4889,999.9,52.961,31.078,26.9486,54.5291,42.5521,1,0.191032,-4.63515,20.1814,5.23526,11.992,4.95725,3.30395,9999,9999,9999,999.9,1.86843,1.86413,1.87178,1.8625,1.86198,1.86842,1.85852,1.86495,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.584,0.3658,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40691.1,40691,1.05957,2.39014,1.44775,2.30591,1.44409,2.38892,37.0509,24.1138,18,415.757,465.315,39.0826,30.0537,30.0015,29.67,29.6711,21.2567,0,100,39.4834,419.656,28.2387,97.1297,99.6807,NA,4
79,1677881211.6,2578.5,"20230303 16:06:51","16:06:51",5,"pas_smi20_t2_ch4","gibson",1677881208.8,0.00370629808624089,3.70629808624089,-2.00620768034695,419.862700954499,426.394653224335,38.0140883940505,37.4317494526646,0.108726824626719,3.83044505721116,0.107040956702056,0.0670498889343243,0,34.4841219169629,34.41542,5.46807387688582,44.0408369874475,2.51945363564074,5.72072151207942,2.94862024124508,-163.447745603223,168.22262973633,10.2388029285737,15.0136870616805,-2.00620768034695,3.70629808624089,-1.90283740682612,431.173094639242,432.031133333333,-0.00132898732695351,67.4202576420555,3.72084521283966,26.6909633531193,28.2651272727273,0.000157559481612921,111.27397353539,4,1,1,0,45848,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677881208.8,419.8627,419.6666,28.26009,26.69086,419.2796,27.89406,500.3343,89.05236,0.09999711,35.23003,34.41542,999.9,0,0,9993.933,0,0.2355043,0.1962003,432.0731,431.1751,1.569241,419.6666,26.69086,2.516629,2.376884,21.13444,20.20714,0,0,0,0,2.55,0,-16.61,-2.85,36.9308,41.6312,39.312,40.8058,38.5,0,0,0,1677881213.8,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.1829307275,0.021674846904315,0.047426121048068,1,1.54750025,0.152629981238274,0.0147408728519549,0,1,2,"1/2",2.838,2.71024,0.0893454,0.089347,0.112661,0.108081,25800.7,22213.8,25363.7,23766.3,38458,35085.2,45912.4,42398.3,1.73555,1.83975,0.180867,0,31.5133,999.9,52.961,31.109,26.9991,54.2991,42.8486,1,0.191951,-4.79313,20.1782,5.23556,11.992,4.9575,3.304,9999,9999,9999,999.9,1.86843,1.8641,1.87177,1.86249,1.86201,1.86842,1.85852,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.3662,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40691.1,40691.1,1.05957,2.40601,1.44775,2.30591,1.44409,2.24609,37.0509,24.1138,18,415.713,465.42,39.535,30.0602,30.0013,29.6719,29.6743,21.258,0,100,39.8923,419.656,28.2387,97.1268,99.6788,NA,4
80,1677881216.6,2583.5,"20230303 16:06:56","16:06:56",5,"pas_smi20_t2_ch4","gibson",1677881214.1,0.00373484870207096,3.73484870207096,-1.87054608251837,419.791334224219,424.178929458442,37.8165113226052,37.425347279955,0.108839723036457,3.83659043729862,0.107153042261782,0.067120015599997,0,34.5434520362187,34.4819222222222,5.48832912522108,43.903357734196,2.52047710826455,5.74096661017198,2.96785201695653,-164.706827761329,167.957266494242,10.2127647091534,13.4632034420662,-1.87054608251837,3.73484870207096,-1.76786902082811,431.146077943168,431.95846060606,-0.00447822351176597,67.4202576420555,3.74531678430141,26.6904890609358,28.2751757575757,0.000141811839389141,111.27397353539,4,1,1,0,45699,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677881214.1,419.791333333333,419.659444444444,28.2716,26.6902444444444,419.208333333333,27.9050555555556,500.316555555556,89.0523111111111,0.0999515222222222,35.2939444444444,34.4819222222222,999.9,0,0,10016.0444444444,0,0.222567,0.132025755555556,432.004888888889,431.167444444444,1.58136555555556,419.659444444444,26.6902444444444,2.51765333333333,2.37682888888889,21.1410555555556,20.2067666666667,0,0,0,0,1.15555555555556,0,-19.5888888888889,-3.38888888888889,36.937,41.625,39.312,40.812,38.5,0,0,0,1677881219.2,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.1738761,0.049722326454034,0.0338850174212734,1,1.55979625,0.155953283302063,0.0150478758779271,0,1,2,"1/2",2.83793,2.71025,0.0893348,0.0893517,0.112691,0.108078,25800.2,22213.2,25362.9,23765.8,38456.2,35084.7,45911.7,42397.6,1.73517,1.83963,0.183515,0,31.5452,999.9,52.936,31.098,26.9705,54.2491,43.5136,1,0.192787,-4.91081,20.1757,5.23526,11.992,4.95735,3.304,9999,9999,9999,999.9,1.86844,1.8641,1.87175,1.8625,1.86199,1.86843,1.85852,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.3668,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40691.2,40691.2,1.05835,2.36328,1.44775,2.30591,1.44409,2.5,37.0509,24.1225,18,415.519,465.361,39.9451,30.0667,30.0011,29.6744,29.6768,21.2563,0,100,40.2577,419.656,28.2387,97.1248,99.6769,NA,4
81,1677881221.6,2588.5,"20230303 16:07:01","16:07:01",5,"pas_smi20_t2_ch4","gibson",1677881218.8,0.00375898867279587,3.75898867279587,-1.89932253409984,419.789900909214,424.449347946098,37.8409351283108,37.4255314201658,0.108787008215069,3.8245671807821,0.107096738676344,0.0670851379653146,0,34.5966649325155,34.5512,5.50949909200533,43.7708754593157,2.5212532413408,5.76011609291265,2.98824585066453,-165.771400470298,165.574746679127,10.1059196782445,9.90926588707339,-1.89932253409984,3.75898867279587,-2.20351298720581,431.17368321261,432.049612121212,0.0236033865590153,67.4202576420555,3.77648780792386,26.6884642297161,28.2863115151515,0.000123149501805581,111.27397353539,4,1,1,0,45664,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677881218.8,419.7899,419.6499,28.28007,26.68867,419.2069,27.91316,500.3677,89.05285,0.10015568,35.35422,34.5512,999.9,0,0,9972.75,0,0.222567,0.14013362,432.0072,431.1569,1.591405,419.6499,26.68867,2.518419,2.376701,21.14604,20.2059,0,0,0,0,1.9,0,-17.77,-2.55,36.937,41.6374,39.312,40.812,38.5,0,0,0,1677881224,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.16352451,-0.180389513696061,0.0536827718462534,0,1.57470475,0.138317335834895,0.0133384198815865,0,0,2,"0/2",2.83819,2.70991,0.089343,0.089335,0.112721,0.108076,25799.8,22213.2,25362.9,23765.3,38454.4,35084.2,45911.1,42396.9,1.73528,1.8396,0.185661,0,31.582,999.9,52.936,31.109,26.9844,54.0191,42.2997,1,0.193186,-4.97838,20.1747,5.23586,11.992,4.95745,3.304,9999,9999,9999,999.9,1.86844,1.86413,1.87176,1.8625,1.86201,1.86841,1.85852,1.86494,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.584,0.3673,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40691.3,40691.3,1.05957,2.39868,1.44897,2.30591,1.44409,2.32788,37.0509,24.1138,18,415.592,465.365,40.312,30.0719,30.0008,29.677,29.6794,21.2569,0,100,40.5715,419.656,28.2387,97.1239,99.6752,NA,4
82,1677881226.6,2593.5,"20230303 16:07:06","16:07:06",5,"pas_smi20_t2_ch4","gibson",1677881224.1,0.00378486162087707,3.78486162087707,-1.93125800232114,419.7795564729,424.748542514185,37.8677341031859,37.4247326014973,0.108683536222297,3.83732083612401,0.107001967267093,0.0670251445163482,0,34.6696522041697,34.6286666666667,5.53325546560318,43.6045220139163,2.52220331195514,5.78427006068357,3.01105215364805,-166.912397480679,165.777949588249,10.0922226303164,8.9577747378859,-1.93125800232114,3.78486162087707,-1.9888659057596,431.134452288393,432.024915151515,-1.16739954041041e-05,67.4202576420555,3.79077571692788,26.6877691587348,28.2925424242424,4.1010332700568e-05,111.27397353539,3,1,1,0,45810,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677881224.1,419.779555555556,419.630333333333,28.2906333333333,26.6880444444444,419.196555555556,27.9232444444444,500.288777777778,89.0535222222222,0.0997774666666667,35.43,34.6286666666667,999.9,0,0,10018.5366666667,0,0.222567,0.149054666666667,432.001222222222,431.136888888889,1.60258666666667,419.630333333333,26.6880444444444,2.51938111111111,2.37666333333333,21.1522444444444,20.2056555555556,0,0,0,0,2.16666666666667,0,-20.7222222222222,-3.37777777777778,36.937,41.6387777777778,39.312,40.812,38.5,0,0,0,1677881228.8,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.15785586,-0.134297675797374,0.0544362684452875,0,1.58388375,0.134125666041272,0.0129281869741082,0,0,2,"0/2",2.83777,2.7105,0.0893425,0.0893426,0.112737,0.108075,25799.3,22213,25362.4,23765.4,38453.1,35084.5,45910.4,42397.2,1.73555,1.83948,0.18834,0,31.6216,999.9,52.936,31.098,26.9666,54.3291,43.1651,1,0.193582,-4.98813,20.1753,5.23556,11.992,4.9576,3.304,9999,9999,9999,999.9,1.86844,1.86413,1.87179,1.86249,1.86202,1.86843,1.85852,1.86494,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.3675,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40691.4,40691.4,1.05957,2.40356,1.44775,2.30591,1.44409,2.27661,37.0509,24.1225,18,415.763,465.305,40.6276,30.0765,30.0008,29.6793,29.6819,21.2582,0,100,40.8342,419.656,28.2387,97.1223,99.6757,NA,4
83,1677881231.6,2598.5,"20230303 16:07:11","16:07:11",5,"pas_smi20_t2_ch4","gibson",1677881228.8,0.00380454954244061,3.80454954244061,-1.99051607189824,419.791700943908,425.509602042763,37.9362315316091,37.4264530943666,0.10847703252021,3.83438305356242,0.106800532383989,0.0668988012443265,0,34.7336846103307,34.69965,5.55510175240294,43.4541608344713,2.52302788339363,5.80618250345353,3.03207386900932,-167.780634821631,165.139747391456,10.0679085388463,7.42702110867131,-1.99051607189824,3.80454954244061,-1.8982817186489,431.133871191378,431.991939393939,-0.00178021846445749,67.4202576420555,3.81591928921353,26.6887339864062,28.3036193939394,8.04740645152864e-05,111.27397353539,4,1,1,0,45936,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1677881228.8,419.7917,419.6203,28.2994,26.6887,419.2087,27.93164,500.3542,89.05484,0.09997895,35.49851,34.69965,999.9,0,0,10007.818,0,0.222567,0.1717194,432.0179,431.1264,1.610705,419.6203,26.6887,2.520198,2.376756,21.15753,20.20627,0,0,0,0,-0.12,0,-18.43,-2.64,36.937,41.6498,39.312,40.812,38.5,0,0,0,1677881234.2,0,0,"--:--:--",1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,0.15043941,0.104869010881801,0.0496517447416392,0,1.59433575,0.122121838649152,0.0118010990775224,0,0,2,"0/2",2.83775,2.71026,0.0893337,0.0893383,0.112772,0.108079,25799.1,22212.9,25361.9,23765.2,38451.3,35084.2,45910.1,42397,1.73505,1.8398,0.189725,0,31.662,999.9,52.936,31.109,26.9841,53.7691,43.125,1,0.193544,-4.9611,20.1769,5.23541,11.992,4.95745,3.304,9999,9999,9999,999.9,1.86844,1.86409,1.87175,1.86249,1.86202,1.86841,1.85852,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.583,0.368,0.250823915326127,0.0012351666142952,-1.27879068999008e-06,5.31614710521532e-10,-0.14422439741913,-0.0291841919520245,0.0024389889052535,-2.64182996948647e-05,1,2148,1,26,40691.5,40691.4,1.05957,2.36938,1.44775,2.30591,1.44409,2.47803,37.0509,24.1313,18,415.499,465.534,40.89,30.0808,30.0004,29.6819,29.6845,21.2591,0,100,41.044,419.656,28.2387,97.1211,99.6752,NA,4
