obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,CO2_hrs,AccCO2_soda,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
358,1679599936,7784.4,20230323 14:32:16,14:32:16,5,pas_smi31_t4_ch5,gibson,1679599928,0.002346452,2.346451535,27.72479887,1095.596063,744.584505,66.89670073,98.43310119,0.138374516,4.152067495,0.135862715,0.085136075,321.5110527,28.07240684,27.49537143,3.684624996,60.48663435,2.183620069,3.61008691,1.501004927,-103.4785127,-78.07757646,-4.071273272,135.8836902,108.5313252,2.401957625,27.72479887,1172.630813,1147.773091,3.37295676,67.19209482,2.346451535,23.63452249,24.32553706,8.84E-06,124.8143314,3,1,1,0,47278,1999.9725,1681.176611,0.840599864,0.160757737,1.51,0.5,0: Broadleaf,2,TRUE,1679599928,1095.596071,1129.152857,24.30448214,23.597025,1094.736429,23.90966786,500.2147143,89.74426071,0.100075671,27.14657143,27.49537143,999.9,0,0,9998.077143,0,10.405,-33.55665,1122.887857,1156.441071,0.707462286,1129.152857,23.597025,2.181188929,2.1176975,18.82479643,18.35290714,1999.9725,0.980004714,0.019995429,0,2.612139286,0,2638.918929,16705.21786,43.97525,45.73425,45,43.937,43.5,1959.982143,39.99035714,0,1679599959,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,-33.56534,0.605171482,0.172304548,0,0.7135515,-0.173424383,0.020007904,0,0,2,0/2,2.86212,2.7101,0.177763,0.180811,0.102483,0.100691,23035.1,20098.1,25067.2,23891.1,38396.6,35550.5,45316.5,42601.1,1.78237,1.84977,0.10366,0,25.7917,999.9,58.918,30.182,28.2665,54.1436,44.2228,1,-0.0183867,0.567949,20.2282,5.23301,11.986,4.9556,3.3039,9999,999.9,9999,9999,1.86844,1.86411,1.87179,1.8625,1.86197,1.86844,1.85852,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.87,0.3959,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1101.4,1101.3,2.34985,2.35596,1.44775,2.30103,1.44409,2.3877,35.0594,24.3327,18,424.923,451.535,24.8117,27.2272,29.9998,27.1805,27.1564,47.067,31.7671,38.9283,24.8065,1174.15,23.6385,95.9107,100.172,NA,5
359,1679599941,7789.4,20230323 14:32:21,14:32:21,5,pas_smi31_t4_ch5,gibson,1679599934,0.002372178,2.372178364,27.5100568,1113.191473,767.9909527,68.99797387,100.0115377,0.140062531,4.146972154,0.13748659,0.086156611,321.5104557,28.06975696,27.49377407,3.684280606,60.51503915,2.184785887,3.610318886,1.499494718,-104.6130658,-77.37977395,-4.039834564,135.4777813,108.1423499,2.363734971,27.5100568,1189.583378,1164.712242,3.389593606,67.19209482,2.372178364,23.64017716,24.33876014,7.86E-06,124.8143314,3,1,1,0,47309,1999.968889,1681.173567,0.840599859,0.160757729,1.51,0.5,0: Broadleaf,2,TRUE,1679599934,1113.191481,1146.63037,24.31804444,23.62186296,1112.322222,23.92257407,500.2205556,89.74211111,0.100059063,27.14766667,27.49377407,999.9,0,0,9981.850741,0,10.405,-33.43812222,1140.937407,1174.37,0.696184037,1146.63037,23.62186296,2.182352593,2.119875556,18.83334074,18.3693037,1999.968889,0.980004815,0.019995348,0,2.576711111,0,2640.772963,16705.18889,43.98133333,45.73366667,44.99533333,43.937,43.5,1959.978889,39.99,0,1679599965,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,-33.52400244,1.18570453,0.200064317,0,0.705855415,-0.166430383,0.020014283,0,0,2,0/2,2.86226,2.7101,0.179386,0.182346,0.102516,0.100686,22989.7,20060.5,25067.2,23891.1,38395.3,35550.9,45316.6,42601.2,1.78237,1.84988,0.105359,0,25.7863,999.9,58.918,30.172,28.2544,54.5736,44.0345,1,-0.0189964,0.563083,20.2282,5.23316,11.986,4.9558,3.30398,9999,999.9,9999,9999,1.86844,1.86409,1.87179,1.86249,1.86195,1.86844,1.85852,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.88,0.3966,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1101.5,1101.4,2.37427,2.36206,1.44897,2.30225,1.44409,2.33765,35.0594,24.3327,18,424.896,451.565,24.8134,27.2235,29.9996,27.1766,27.1524,47.5626,31.7671,38.9283,24.8142,1187.77,23.6385,95.9108,100.172,NA,5
360,1679599946,7794.4,20230323 14:32:26,14:32:26,5,pas_smi31_t4_ch5,gibson,1679599938,0.00239337,2.39337037,29.16861426,1128.771776,767.088828,68.91460955,101.4078988,0.141321316,4.150167021,0.13870131,0.08691967,321.506358,28.06545282,27.499175,3.685445161,60.54395398,2.185875757,3.610394785,1.499569404,-105.5476333,-78.56763693,-4.098810651,133.2922771,107.5052724,2.35095707,29.16861426,1206.316464,1181.309394,3.311476265,67.19209482,2.39337037,23.64005743,24.34491678,5.70E-06,124.8143314,3,1,1,0,47453,1999.943214,1681.152,0.840599867,0.160757743,1.51,0.5,0: Broadleaf,2,TRUE,1679599938,1128.771786,1162.026071,24.33099286,23.63856429,1127.893929,23.93488214,500.2063214,89.73920714,0.099944504,27.148025,27.499175,999.9,0,0,9992.4975,0,10.405,-33.25382857,1156.920714,1190.158214,0.692418357,1162.026071,23.63856429,2.183443214,2.121306071,18.84133929,18.38007857,1999.943214,0.980004571,0.019995543,0,2.60215,0,2642.263571,16704.96429,43.97525,45.72975,44.991,43.937,43.5,1959.953214,39.99,0,1679599969,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,-33.38241463,2.23030453,0.274131842,0,0.698864341,-0.043765547,0.015399802,1,1,2,2-Jan,2.86218,2.71022,0.180974,0.183892,0.102534,0.100691,22945.5,20023.2,25067.5,23891.7,38395.4,35551.7,45317.5,42602.3,1.7828,1.84955,0.105701,0,25.7808,999.9,58.918,30.172,28.2506,54.1036,43.8141,1,-0.0194055,0.588369,20.2281,5.23301,11.9866,4.95575,3.3039,9999,999.9,9999,9999,1.86844,1.86408,1.87178,1.86249,1.86195,1.86844,1.85852,1.86501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.89,0.3969,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1101.6,1101.5,2.40356,2.36206,1.44897,2.30103,1.44409,2.30103,35.0594,24.3239,18,425.109,451.337,24.8161,27.2195,29.9996,27.173,27.149,48.1447,31.7671,38.9283,24.8109,1207.96,23.6385,95.9125,100.175,NA,5
361,1679599951,7799.4,20230323 14:32:31,14:32:31,5,pas_smi31_t4_ch5,gibson,1679599944,0.002400854,2.40085421,27.08533515,1146.06814,808.4056567,72.62485845,102.9594928,0.141722619,4.150283459,0.139087935,0.087162596,321.510633,28.06462664,27.50540741,3.686789401,60.56654986,2.186766275,3.610518148,1.500023126,-105.8776707,-79.8340292,-4.164902278,131.6340308,107.4317838,2.379942034,27.08533515,1222.754553,1198.115212,3.368736017,67.19209482,2.40085421,23.64089386,24.34800559,1.06E-06,124.8143314,3,1,1,0,47481,1999.97,1681.1745,0.840599859,0.160757728,1.51,0.5,0: Broadleaf,2,TRUE,1679599944,1146.068148,1179.322963,24.34144815,23.64048148,1145.180741,23.94483704,500.2001481,89.73719259,0.099955189,27.14860741,27.50540741,999.9,0,0,9993.098148,0,10.405,-33.25436667,1174.660741,1207.877407,0.700961074,1179.322963,23.64048148,2.184332593,2.12143037,18.84785926,18.38101481,1999.97,0.980004963,0.01999523,0,2.581259259,0,2643.994074,16705.17778,43.97433333,45.72666667,44.98133333,43.937,43.5,1959.98,39.99,0,1679599974,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,-33.25557073,1.279225087,0.256129742,0,0.695137537,0.080907387,0.009775625,1,1,2,2-Jan,2.86214,2.71013,0.182578,0.185596,0.102541,0.100693,22901.2,19981.7,25068.1,23892.1,38395.6,35552.1,45318.1,42602.9,1.78293,1.84945,0.105411,0,25.7754,999.9,58.918,30.172,28.2508,54.2336,43.8782,1,-0.0198247,0.634393,20.228,5.23346,11.9864,4.9557,3.304,9999,999.9,9999,9999,1.86844,1.86411,1.87178,1.86249,1.86192,1.86844,1.85852,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.9,0.3969,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1101.7,1101.6,2.42798,2.3645,1.44897,2.30103,1.44409,2.28394,35.0594,24.3239,18,425.155,451.243,24.8099,27.2149,29.9996,27.1696,27.1449,48.6284,31.7671,38.9283,24.7984,1221.37,23.6385,95.9142,100.177,NA,5
362,1679599956,7804.4,20230323 14:32:36,14:32:36,5,pas_smi31_t4_ch5,gibson,1679599948,0.002386931,2.386930822,29.11859037,1161.584634,798.4511165,71.73110814,104.3542319,0.140838953,4.153548622,0.138238702,0.086628812,321.509037,28.06555273,27.50912143,3.687590664,60.57940249,2.187103346,3.610308547,1.500487318,-105.2636492,-80.95008969,-4.219864211,131.0754339,108.0270825,2.393203171,29.11859037,1240.947952,1215.374364,3.431871979,67.19209482,2.386930822,23.63993014,24.34298811,-2.03E-06,124.8143314,3,1,1,0,47334,1999.96,1681.1661,0.840599862,0.160757734,1.51,0.5,0: Broadleaf,2,TRUE,1679599948,1161.584643,1195.035714,24.34501786,23.64013214,1160.6875,23.948225,500.1889286,89.73790357,0.099916993,27.14761786,27.50912143,999.9,0,0,10003.57357,0,10.405,-33.45181786,1190.568929,1223.971429,0.704877286,1195.035714,23.64013214,2.18467,2.121416786,18.85033571,18.38091071,1999.96,0.980004857,0.019995314,0,2.608803571,0,2645.317143,16705.08929,43.97525,45.72525,44.97975,43.937,43.5,1959.97,39.99,0,1679599980,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,-33.41999756,-2.148462021,0.442867977,0,0.700562512,0.065745596,0.007237768,1,1,2,2-Jan,2.86225,2.71036,0.18421,0.187104,0.102534,0.10069,22855.7,19944.8,25068.4,23892.1,38396,35552.4,45318.3,42603.1,1.78288,1.84938,0.106137,0,25.7697,999.9,58.918,30.172,28.2485,54.4836,44.0184,1,-0.0203227,0.626816,20.228,5.23286,11.9869,4.9556,3.30398,9999,999.9,9999,9999,1.86844,1.8641,1.87179,1.86249,1.86191,1.86844,1.85852,1.86495,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.91,0.3967,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1101.8,1101.7,2.45728,2.3645,1.44897,2.30103,1.44409,2.25708,35.0594,24.3239,18,425.102,451.167,24.7974,27.2104,29.9997,27.1662,27.1412,49.2091,31.7671,38.9283,24.7948,1241.48,23.6385,95.9147,100.177,NA,5
363,1679599961,7809.4,20230323 14:32:41,14:32:41,5,pas_smi31_t4_ch5,gibson,1679599954,0.002383615,2.383614811,29.7009056,1179.007028,808.4875222,72.63533313,105.9231786,0.140713565,4.154171486,0.138118276,0.086553112,321.5129007,28.06396799,27.50584444,3.686883679,60.58711725,2.187113432,3.609865481,1.499770247,-105.1174132,-80.69682485,-4.205918185,131.4927445,108.7980011,2.394584138,29.7009056,1257.270185,1232.064909,3.318137661,67.19209482,2.383614811,23.6378021,24.3398958,-2.80E-06,124.8143314,3,1,1,0,47593,1999.984074,1681.186333,0.84059986,0.16075773,1.51,0.5,0: Broadleaf,2,TRUE,1679599954,1179.007037,1212.704074,24.34426667,23.63897037,1178.098889,23.94751852,500.1865926,89.74108889,0.0999181,27.14552593,27.50584444,999.9,0,0,10005.23222,0,10.405,-33.69838889,1208.425556,1242.066667,0.705294556,1212.704074,23.63897037,2.184680741,2.121387778,18.85041481,18.38068889,1999.984074,0.980004963,0.01999523,0,2.648344444,0,2646.704444,16705.29259,43.97666667,45.72666667,44.986,43.937,43.5,1959.993704,39.99037037,0,1679599984,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,-33.4473439,-2.782931707,0.485930408,0,0.70420761,0.013547749,0.002455894,1,1,2,2-Jan,2.86212,2.71037,0.18578,0.188786,0.102531,0.100686,22811.6,19904,25068.2,23892.7,38396.3,35553.1,45318.4,42603.7,1.78255,1.8498,0.106737,0,25.7618,999.9,58.918,30.172,28.248,54.4636,44.2788,1,-0.0207342,0.630692,20.2283,5.23301,11.9864,4.9557,3.3039,9999,999.9,9999,9999,1.86844,1.86405,1.87177,1.86249,1.86196,1.86844,1.85852,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.92,0.3965,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1101.9,1101.8,2.48169,2.36084,1.44775,2.30225,1.44409,2.23999,35.0364,24.3239,18,424.891,451.398,24.7913,27.2064,29.9996,27.1622,27.1375,49.6881,31.7671,38.9283,24.7879,1254.89,23.6385,95.9147,100.179,NA,5
364,1679599966,7814.4,20230323 14:32:46,14:32:46,5,pas_smi31_t4_ch5,gibson,1679599958,0.002389291,2.389290973,29.65731266,1194.686062,824.9531752,74.11678095,107.3349225,0.141019523,4.154616711,0.138413323,0.086738472,321.5154417,28.05731019,27.50697143,3.687126804,60.60206323,2.186945202,3.6086976,1.500181603,-105.3677319,-82.19321711,-4.28335724,129.6711354,109.9070291,2.393410063,29.65731266,1275.325105,1249.411333,3.467709837,67.19209482,2.389290973,23.63482485,24.33856643,-3.07E-06,124.8143314,3,1,1,0,47324,2000,1681.199711,0.840599855,0.160757721,1.51,0.5,0: Broadleaf,2,TRUE,1679599958,1194.686071,1228.7275,24.34168571,23.63676071,1193.768214,23.94505,500.206,89.743625,0.099996654,27.14001071,27.50697143,999.9,0,0,10006.38893,0,10.405,-34.04261429,1224.492857,1258.474286,0.704918071,1228.7275,23.63676071,2.184510714,2.121249286,18.84916429,18.37965714,2000,0.980005143,0.019995086,0,2.618892857,0,2647.978214,16705.425,43.97975,45.7365,44.98875,43.937,43.5,1960.009643,39.99035714,0,1679599989,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,-33.83296098,-3.940404878,0.605790667,0,0.705055195,-0.005888948,0.001286619,1,1,2,2-Jan,2.86229,2.70998,0.187388,0.190268,0.10253,0.100677,22766.7,19867.6,25068.3,23892.7,38396.8,35553.5,45318.9,42603.7,1.7828,1.8501,0.107091,0,25.7545,999.9,58.918,30.172,28.2466,54.4136,44.4391,1,-0.0210061,0.633478,20.2281,5.23316,11.9863,4.95585,3.304,9999,999.9,9999,9999,1.86844,1.86409,1.87179,1.86249,1.86193,1.86844,1.85852,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.94,0.3965,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1101.9,1101.8,2.50854,2.3584,1.44775,2.30103,1.44409,2.28149,35.0594,24.3239,18,425.004,451.55,24.7841,27.2018,29.9997,27.1584,27.1335,50.2611,31.7671,38.9283,24.7812,1274.98,23.6385,95.9155,100.179,NA,5
365,1679599971,7819.4,20230323 14:32:51,14:32:51,5,pas_smi31_t4_ch5,gibson,1679599964,0.002378381,2.378380891,28.96891243,1212.241472,848.1515896,76.20249759,108.9142896,0.140285742,4.156692167,0.137707589,0.086294933,321.5185377,28.05377973,27.50947407,3.687666752,60.61231299,2.186654074,3.607607045,1.501012678,-104.8865973,-83.94952723,-4.372642121,128.309771,110.0321438,2.391097552,28.96891243,1291.71847,1266.376788,3.393177642,67.19209482,2.378380891,23.63076536,24.33129441,-2.40E-06,124.8143314,3,1,1,0,47390,2000.019259,1681.2159,0.840599855,0.160757721,1.51,0.5,0: Broadleaf,2,TRUE,1679599964,1212.241481,1246.332593,24.33797037,23.63372222,1211.312963,23.94151852,500.2048889,89.74543333,0.099941626,27.13485926,27.50947407,999.9,0,0,10012.89815,0,10.405,-34.09208148,1242.481111,1276.50037,0.70424837,1246.332593,23.63372222,2.184221481,2.121017407,18.84704444,18.37791852,2000.019259,0.980005259,0.019994993,0,2.624185185,0,2649.402222,16705.5963,43.96966667,45.74066667,44.99066667,43.937,43.5,1960.028519,39.99074074,0,1679599995,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,-34.00722683,-0.814220906,0.459589204,0,0.705199732,-0.004620439,0.001432174,1,1,2,2-Jan,2.8624,2.71062,0.18895,0.191877,0.102505,0.100669,22723.4,19829,25068.9,23893.7,38398.2,35555.4,45319.2,42605.5,1.7829,1.85028,0.108082,0,25.7466,999.9,58.918,30.172,28.2483,54.0636,44.5954,1,-0.021471,0.647568,20.228,5.23301,11.9863,4.95575,3.30395,9999,999.9,9999,9999,1.86844,1.86406,1.8718,1.86249,1.86194,1.86844,1.85852,1.865,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.94,0.3961,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1102,1101.9,2.53296,2.35229,1.44775,2.30103,1.44409,2.31079,35.0594,24.3239,18,425.035,451.628,24.7764,27.1978,29.9998,27.1548,27.1297,50.7481,31.7671,38.9283,24.771,1288.41,23.6385,95.9167,100.183,NA,5
366,1679599976,7824.4,20230323 14:32:56,14:32:56,5,pas_smi31_t4_ch5,gibson,1679599968,0.002388045,2.388044841,30.58184488,1227.96749,846.3108394,76.03640066,110.3261636,0.140821579,4.154592134,0.138222603,0.086618639,321.520271,28.0478342,27.51027143,3.687838796,60.62036892,2.186356079,3.60663605,1.501482717,-105.3127775,-85.11330103,-4.435416063,126.6587765,110.6554801,2.390929926,30.58184488,1309.495397,1283.528848,3.419385624,67.19209482,2.388044841,23.62889155,24.33225455,-2.40E-06,124.8143314,3,1,1,0,47271,2000.03,1681.224932,0.840599857,0.160757724,1.51,0.5,0: Broadleaf,2,TRUE,1679599968,1227.9675,1262.2575,24.33488214,23.63069286,1227.03,23.93858214,500.2132143,89.74451071,0.100020539,27.13027143,27.51027143,999.9,0,0,10006.21071,0,10.405,-34.29055,1258.595,1292.806071,0.70419075,1262.2575,23.63069286,2.183921786,2.120723571,18.84485,18.37571429,2000.03,0.980005286,0.019994971,0,2.608525,0,2650.752143,16705.68571,43.97525,45.741,44.9865,43.937,43.5,1960.038929,39.99107143,0,1679599999,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,-34.1346439,-2.153661324,0.484530177,0,0.70418522,-0.000948648,0.001626887,1,1,2,2-Jan,2.86246,2.71021,0.19051,0.193346,0.102501,0.100654,22680,19793.5,25069.1,23894.3,38399.1,35556.9,45320,42606.6,1.78332,1.85047,0.107683,0,25.7393,999.9,58.918,30.172,28.2495,55.0036,44.7837,1,-0.0218902,0.679341,20.2276,5.23286,11.9863,4.9557,3.30387,9999,999.9,9999,9999,1.86844,1.86405,1.87179,1.86249,1.86195,1.86844,1.85852,1.86503,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.96,0.3961,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1102.1,1102,2.56104,2.34863,1.44775,2.30225,1.44409,2.38892,35.0594,24.3327,18,425.245,451.721,24.7661,27.1936,29.9997,27.1507,27.126,51.324,31.7671,38.9283,24.7566,1308.53,23.6385,95.9181,100.185,NA,5
367,1679599981,7829.4,20230323 14:33:01,14:33:01,5,pas_smi31_t4_ch5,gibson,1679599974,0.002372353,2.372353372,29.5842703,1245.594805,872.528138,78.38964586,111.9066898,0.139856615,4.155924164,0.137293591,0.08603486,321.5210632,28.04672044,27.50928148,3.687625198,60.62265496,2.185954263,3.605837231,1.501670935,-104.6207837,-85.76462214,-4.467818846,126.6678385,110.4962827,2.388596782,29.5842703,1326.033658,1300.536424,3.38596484,67.19209482,2.372353372,23.62540158,24.32418182,-3.75E-06,124.8143314,3,1,1,0,47745,2000.034815,1681.228989,0.840599862,0.160757733,1.51,0.5,0: Broadleaf,2,TRUE,1679599974,1245.594815,1279.84963,24.3311037,23.62757778,1244.646667,23.93499259,500.1982222,89.74205556,0.09991337,27.1264963,27.50928148,999.9,0,0,10010.79148,0,10.405,-34.25485926,1276.657037,1310.82037,0.703520778,1279.84963,23.62757778,2.183522593,2.120387037,18.84192963,18.37317778,2000.034815,0.980005111,0.019995111,0,2.639596296,0,2652.137037,16705.71852,43.97433333,45.73833333,44.99066667,43.937,43.5,1960.043333,39.99148148,0,1679600004,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,-34.25806585,0.782004878,0.369572637,0,0.704065463,-0.005145826,0.001866867,1,1,2,2-Jan,2.86241,2.71026,0.192053,0.194971,0.102483,0.100649,22637,19753.4,25069.3,23894,38399.9,35556.7,45320,42606.1,1.78355,1.84995,0.108201,0,25.7328,999.9,58.918,30.172,28.2499,53.3936,44.8958,1,-0.0221748,0.653246,20.2278,5.23361,11.9863,4.95575,3.304,9999,999.9,9999,9999,1.86844,1.86411,1.8718,1.86249,1.86194,1.86844,1.85852,1.86501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.97,0.3958,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1102.2,1102.1,2.58545,2.33643,1.44775,2.30225,1.44409,2.43652,35.0594,24.3327,18,425.345,451.365,24.7524,27.1889,29.9997,27.1469,27.122,51.8001,31.7671,38.9283,24.7532,1322.05,23.6385,95.9184,100.184,NA,5
368,1679599986,7833.9,20230323 14:33:05,14:33:05,5,pas_smi31_t4_ch5,gibson,1679599978,0.002354367,2.354366728,30.19660941,1260.490731,877.627824,78.84628665,113.2427788,0.138885838,4.148471116,0.136353473,0.085444598,321.5199187,28.04740811,27.50221111,3.686099952,60.6266402,2.185552622,3.604937722,1.50054733,-103.8275727,-84.98044734,-4.434670643,128.277228,111.1150867,2.382208139,30.19660941,1342.371305,1316.240424,3.478173792,67.19209482,2.354366728,23.62439408,24.31782867,-2.38E-07,124.8143314,3,1,1,0,46977,2000.027778,1681.223067,0.840599858,0.160757727,1.51,0.5,0: Broadleaf,2,TRUE,1679599978,1260.490741,1294.93963,24.3271037,23.62547778,1259.533333,23.93117778,500.2133333,89.74008889,0.100142352,27.12224444,27.50221111,999.9,0,0,9986.918889,0,10.405,-34.44888889,1291.91963,1326.272963,0.701610556,1294.93963,23.62547778,2.183114815,2.120153333,18.83894074,18.37141481,2000.027778,0.980005111,0.019995111,0,2.625540741,0,2653.201481,16705.65556,43.98133333,45.73833333,44.99066667,43.9347037,43.5,1960.036667,39.99111111,0,1679600009,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,-34.31119512,-2.577518467,0.427710013,0,0.702924244,-0.021011854,0.002794031,1,1,2,2-Jan,2.86244,2.71022,0.19347,0.19629,0.102461,0.100642,22597.7,19721.2,25069.8,23894.2,38401,35557.4,45320.2,42606.5,1.78345,1.8497,0.106804,0,25.7271,999.9,58.9,30.172,28.2422,54.9436,44.2508,1,-0.0227541,0.639891,20.228,5.23346,11.9863,4.9558,3.30395,9999,999.9,9999,9999,1.86844,1.86408,1.87179,1.86249,1.86194,1.86844,1.85852,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.97,0.3955,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,1102.3,1102.2,2.60864,2.36084,1.44775,2.30103,1.44409,2.2876,35.0364,24.3239,18,425.264,451.186,24.7484,27.1847,29.9997,27.1435,27.1188,52.3218,31.7671,38.9283,24.7492,1342.17,23.6385,95.9193,100.185,NA,5
