obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,CO2_hrs,AccCO2_soda,AccH2O_des,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
1121,1678137931,16580.6,20230306 15:25:30,15:25:30,5,ely_can21_t3_ch4,gibson,1678137923,0.002807775,2.807775099,16.25658745,976.8426711,738.6009947,66.44412796,87.8762145,0.127315619,3.85916767,0.125027425,0.0783443,321.513084,28.35606584,27.55468571,3.69743309,47.28272093,1.738224471,3.676236131,1.959208619,-123.8228819,-20.44367688,-1.149037215,176.097488,73.41106597,2.861634198,16.25658745,1045.621045,1021.33303,3.529856582,67.28914867,2.807775099,18.11706954,19.31712848,-4.52E-06,110.0334973,5,1,1,0,47605,1999.985357,1681.1874,0.840599854,0.160757719,2.18,0.5,0: Broadleaf,2,TRUE,1678137923,976.8426786,1010.054321,19.32231429,18.09927857,976.4057857,19.31860714,500.2162143,89.85948571,0.099949,27.456425,27.55468571,999.9,0,0,10006.70071,0,10.8502,-33.21214643,996.0893571,1028.6725,1.223046786,1010.054321,18.09927857,1.736293929,1.626391429,15.22477143,14.21113929,1999.985357,0.980003321,0.019996468,0,2.467635714,0,5431.360357,16705.31071,48.00221429,49.39935714,49,47.687,47.16042857,1959.995357,39.99,0,1678137935,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-32.95193415,-4.304740767,0.641692491,0,1.239372683,-0.289985017,0.029096906,0,0,2,0/2,2.84857,2.71045,0.165267,0.168427,0.087674,0.0832738,23706,20322.2,25419.7,23805.9,39618.3,36112.4,45989,42453.7,1.7585,1.84413,0.065323,0,26.4968,999.9,42.01,31.662,21.8972,53.9263,43.5337,1,0.107457,2.32243,20.213,5.23271,11.992,4.9556,3.30395,9999,999.9,9999,9999,1.86844,1.86416,1.87176,1.8626,1.86203,1.86844,1.85854,1.86495,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.44,0.0036,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44969.8,44969.8,2.18018,2.37061,1.44775,2.29858,1.44409,2.2998,36.9794,24.2976,18,422.419,460.613,23.8464,28.818,30.0002,28.7471,28.7235,43.6407,28.439,62.0996,23.8282,1059.12,18.2297,97.3075,99.8219,NA,4
1122,1678137936,16586.1,20230306 15:25:36,15:25:36,5,ely_can21_t3_ch4,gibson,1678137928,0.002725926,2.725926052,15.71615434,995.5247785,757.2435686,68.1214412,89.55715898,0.123418271,3.859936057,0.121267169,0.075982125,321.512628,28.36398204,27.56173571,3.698958019,47.29665134,1.73788805,3.674442059,1.96106997,-120.2133389,-23.65020958,-1.328987289,176.3200923,72.74229669,2.797839469,15.71615434,1062.842042,1039.736,3.335020672,67.28914867,2.725926052,18.15019913,19.31528485,-7.97E-06,110.0334973,5,1,1,0,47262,1999.9825,1681.185,0.840599855,0.160757721,2.18,0.5,0: Broadleaf,2,TRUE,1678137928,995.5247857,1028.44,19.31850714,18.12275357,995.0854286,19.31492857,500.2252143,89.85974643,0.100002361,27.44808571,27.56173571,999.9,0,0,10009.41964,0,10.8502,-32.91497143,1015.136143,1047.421786,1.195765357,1028.44,18.12275357,1.735955714,1.628505357,15.22173929,14.23118571,1999.9825,0.980003214,0.019996579,0,2.437557143,0,5429.588571,16705.29286,48.00221429,49.37942857,49,47.687,47.16042857,1959.9925,39.99,0,1678137940,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-33.03161463,1.626804878,0.564032493,0,1.207867073,-0.290681603,0.029326471,0,0,2,0/2,2.84836,2.71027,0.167153,0.170261,0.0876647,0.0834009,23652.8,20277.5,25420.1,23806.1,39619.5,36107.6,45989.8,42454,1.75828,1.84417,0.0656918,0,26.4946,999.9,42.01,31.662,21.9017,54.4663,43.9223,1,0.107243,2.38775,20.212,5.23271,11.992,4.95575,3.30395,9999,999.9,9999,9999,1.86844,1.86415,1.87176,1.86263,1.86202,1.86844,1.85854,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.44,0.0034,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44969.9,44969.9,2.21191,2.3645,1.44897,2.2998,1.44409,2.29614,36.9556,24.2976,18,422.276,460.624,23.7732,28.8152,30,28.7449,28.721,44.2641,28.1685,62.0996,23.6993,1072.55,18.2577,97.3091,99.8227,NA,4
1123,1678137941,16591.1,20230306 15:25:41,15:25:41,5,ely_can21_t3_ch4,gibson,1678137934,0.002669772,2.669771532,16.52583786,1013.0724,759.0120106,68.27954152,91.13441952,0.12073988,3.861660755,0.118681192,0.074357786,321.5175704,28.36757189,27.56674074,3.70004095,47.30788739,1.737557061,3.672869698,1.962483889,-117.7369246,-26.22498202,-1.47299756,176.0826663,72.83835101,2.731460814,16.52583786,1080.247481,1056.564545,3.379929804,67.28914867,2.669771532,18.16889419,19.31004606,-1.59E-05,110.0334973,5,1,1,0,47364,2000.013333,1681.210911,0.840599852,0.160757714,2.18,0.5,0: Broadleaf,2,TRUE,1678137934,1013.072407,1046.021481,19.31510741,18.14772222,1012.63137,19.31164815,500.2265926,89.85857407,0.099872659,27.44077407,27.56674074,999.9,0,0,10015.71926,0,10.8502,-32.94815926,1033.026296,1065.354074,1.167394074,1046.021481,18.14772222,1.735627778,1.630728148,15.2188,14.25225926,2000.013333,0.980003222,0.01999657,0,2.451714815,0,5428.127778,16705.54444,48,49.37959259,49,47.687,47.15255556,1960.022963,39.99037037,0,1678137945,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-32.92981707,0.587755401,0.531713078,0,1.189016585,-0.327065854,0.032552549,0,0,2,0/2,2.84858,2.71019,0.168864,0.171883,0.0876485,0.083478,23604.3,20238.2,25420.2,23806.4,39620,36105.4,45989.6,42454.9,1.75832,1.84428,0.0661947,0,26.4923,999.9,42.01,31.662,21.9024,54.1763,43.3774,1,0.107419,2.43998,20.2112,5.23226,11.992,4.9557,3.30393,9999,999.9,9999,9999,1.86844,1.86416,1.87178,1.86263,1.86203,1.86844,1.85852,1.86495,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.45,0.0032,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44970,44969.9,2.23877,2.23755,1.44775,2.2998,1.44409,2.46826,36.9556,24.3064,18,422.288,460.667,23.7054,28.8121,30.0001,28.7424,28.7186,44.8487,28.1685,62.0996,23.6272,1092.73,18.2875,97.3089,99.8245,NA,4
1124,1678137946,16596.1,20230306 15:25:46,15:25:46,5,ely_can21_t3_ch4,gibson,1678137938,0.002600021,2.600021487,16.23630534,1028.649278,772.0888104,69.4557667,92.53550022,0.117530976,3.858934858,0.115577954,0.072408989,321.5165247,28.3741873,27.56565357,3.699805697,47.3224048,1.737276185,3.671149411,1.962529512,-114.6609476,-27.64518584,-1.553793534,177.6565978,72.21704879,2.668491749,16.23630534,1096.624903,1073.253636,3.34206073,67.28914867,2.600021487,18.19492338,19.30616667,-6.22E-06,110.0334973,5,1,1,0,47399,2000.006786,1681.205411,0.840599853,0.160757717,2.18,0.5,0: Broadleaf,2,TRUE,1678137938,1028.649286,1061.317143,19.312025,18.171575,1028.205357,19.30867143,500.2383214,89.85828571,0.099975261,27.43277143,27.56565357,999.9,0,0,10006.00179,0,10.8502,-32.66748929,1048.906071,1080.96,1.140454286,1061.317143,18.171575,1.735345,1.632867143,15.21626786,14.27250357,2000.006786,0.980003107,0.019996689,0,2.506085714,0,5426.855357,16705.48571,48,49.37942857,48.9955,47.687,47.14271429,1960.016429,39.99035714,0,1678137951,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-32.92305854,3.319323345,0.535296934,0,1.161431707,-0.33504,0.033330353,0,0,2,0/2,2.84851,2.71024,0.170553,0.173646,0.08764,0.083533,23556.5,20194.8,25420.3,23806.1,39620.7,36102.8,45989.9,42454.4,1.75877,1.84395,0.0651665,0,26.4895,999.9,42.01,31.662,21.8994,54.4263,43.1891,1,0.107497,2.52218,20.2101,5.23271,11.992,4.95565,3.3039,9999,999.9,9999,9999,1.86844,1.86416,1.87176,1.86262,1.86203,1.86844,1.85854,1.86493,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.45,0.0031,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44970.1,44970,2.26685,2.34985,1.44775,2.2998,1.44409,2.27661,36.9794,24.2976,18,422.53,460.445,23.6346,28.8097,30.0003,28.7406,28.7164,45.3742,27.881,62.0996,23.565,1106.21,18.3131,97.3096,99.8233,NA,4
1125,1678137951,16601.1,20230306 15:25:51,15:25:51,5,ely_can21_t3_ch4,gibson,1678137944,0.002540909,2.540909231,16.82466858,1046.016659,775.5033989,69.76290632,94.09779801,0.114799595,3.860481515,0.112936251,0.070750052,321.5165656,28.37342832,27.56522593,3.699713163,47.34714089,1.736936325,3.668513646,1.962776838,-112.0540971,-30.12049766,-1.692132596,177.6498382,72.80462643,2.606102682,16.82466858,1114.315813,1090.322606,3.416550553,67.28914867,2.540909231,18.21474797,19.30075273,-1.06E-05,110.0334973,5,1,1,0,47568,2000.007037,1681.205622,0.840599853,0.160757717,2.18,0.5,0: Broadleaf,2,TRUE,1678137944,1046.016667,1078.931852,19.30825556,18.19448148,1045.57037,19.30504815,500.2457778,89.85834815,0.099873074,27.4205037,27.56522593,999.9,0,0,10011.5263,0,10.84833333,-32.91611852,1066.610741,1098.927037,1.113783704,1078.931852,18.19448148,1.735008519,1.634926667,15.21324444,14.29198889,2000.007037,0.980003111,0.019996685,0,2.5236,0,5425.515926,16705.48889,48,49.37959259,48.99066667,47.687,47.13648148,1960.016667,39.99037037,0,1678137955,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-32.80151707,-2.229972125,0.365837438,0,1.129126098,-0.313713031,0.031160052,0,0,2,0/2,2.84876,2.71033,0.172254,0.17526,0.0876175,0.0835989,23508.5,20155.5,25420.7,23806.3,39622.1,36100.4,45990.3,42454.5,1.75842,1.84448,0.0661239,0,26.4868,999.9,42.01,31.662,21.9018,54.1363,42.9647,1,0.107429,2.55508,20.2097,5.23301,11.992,4.956,3.30395,9999,999.9,9999,9999,1.86844,1.86416,1.87178,1.86263,1.86203,1.86844,1.85853,1.86493,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.45,0.0029,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44970.1,44970.1,2.29126,2.35718,1.44775,2.2998,1.44409,2.37671,36.9556,24.2976,18,422.316,460.758,23.5686,28.8073,30,28.7382,28.7141,45.9681,27.5866,62.0996,23.5034,1126.6,18.348,97.3105,99.8238,NA,4
1126,1678137956,16606.1,20230306 15:25:56,15:25:56,5,ely_can21_t3_ch4,gibson,1678137948,0.002464675,2.464675372,16.95220143,1061.602849,781.4622735,70.29936953,95.50046565,0.111295788,3.864656738,0.109545376,0.068620834,321.5124,28.37402043,27.56347857,3.699335088,47.37302543,1.736492391,3.665572075,1.962842696,-108.6921839,-32.64345153,-1.831746572,178.345018,73.12590538,2.53744238,16.95220143,1130.922188,1107.119152,3.365060537,67.28914867,2.464675372,18.24503002,19.29856545,-1.74E-05,110.0334973,5,1,1,0,47582,1999.981071,1681.1838,0.840599856,0.160757721,2.18,0.5,0: Broadleaf,2,TRUE,1678137948,1061.602857,1094.645714,19.30320714,18.21871429,1061.154286,19.300175,500.2196429,89.85891071,0.099839586,27.40680357,27.56347857,999.9,0,0,10026.40107,0,10.8439,-33.043625,1082.498214,1114.96,1.084505,1094.645714,18.21871429,1.734566429,1.637113929,15.20927143,14.31263929,1999.981071,0.980003107,0.019996689,0,2.465278571,0,5424.372857,16705.27143,48,49.375,48.9865,47.687,47.13385714,1959.991071,39.99,0,1678137960,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-32.92130488,-1.699344251,0.327457926,0,1.10612878,-0.334515052,0.033358435,0,0,2,0/2,2.8488,2.71058,0.173921,0.176999,0.0876166,0.0837473,23461.4,20113.5,25420.9,23806.8,39622.7,36095.1,45991,42455.1,1.75882,1.8447,0.0658929,0,26.4822,999.9,42.01,31.662,21.9021,53.9663,43.105,1,0.106961,2.57865,20.2097,5.23346,11.992,4.95615,3.304,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86263,1.86202,1.86844,1.85855,1.86495,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.45,0.0029,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44970.2,44970.2,2.323,2.32178,1.44775,2.2998,1.44409,2.48901,36.9556,24.3064,18,422.529,460.879,23.5048,28.8047,30.0001,28.7363,28.7115,46.4978,27.2908,62.0996,23.4386,1140.14,18.3738,97.3119,99.8253,NA,4
1127,1678137961,16611.1,20230306 15:26:01,15:26:01,5,ely_can21_t3_ch4,gibson,1678137954,0.002380607,2.380607342,17.02626677,1079.240733,788.7947009,70.95781466,97.0855456,0.107444402,3.86254621,0.105811205,0.066276671,321.5155983,28.37440977,27.56191481,3.698996766,47.41285474,1.736223876,3.661926466,1.962772891,-104.9847838,-35.83846071,-2.011943019,178.6804108,74.05701773,2.453449577,17.02626677,1149.05254,1124.575152,3.497610317,67.28914867,2.380607342,18.28549058,19.30290364,2.92E-06,110.0334973,5,1,1,0,47308,2000.001111,1681.200633,0.84059985,0.16075771,2.18,0.5,0: Broadleaf,2,TRUE,1678137954,1079.240741,1112.668519,19.30054074,18.25197037,1078.790741,19.2976037,500.2325926,89.85734074,0.099925174,27.38981111,27.56191481,999.9,0,0,10019.02444,0,10.8430963,-33.42793704,1100.481111,1133.355185,1.04858037,1112.668519,18.25197037,1.734295926,1.640072963,15.20684444,14.34054815,2000.001111,0.980003333,0.019996456,0,2.454607407,0,5423.304074,16705.43704,48,49.375,48.986,47.687,47.12959259,1960.011111,39.99,0,1678137966,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-33.22519512,-4.159070383,0.501488524,0,1.067803902,-0.410913345,0.041033466,0,0,2,0/2,2.84878,2.71013,0.175629,0.178646,0.0876292,0.0839134,23412.6,20073.1,25420.7,23806.7,39622,36088.3,45990.7,42454.8,1.75863,1.84448,0.0665076,0,26.477,999.9,42.01,31.662,21.9036,53.4663,43.6779,1,0.107454,2.64992,20.2085,5.23376,11.992,4.95625,3.30395,9999,999.9,9999,9999,1.86844,1.86417,1.87178,1.86264,1.86203,1.86844,1.85856,1.86495,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.46,0.0031,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44970.3,44970.3,2.34619,2.3645,1.44775,2.2998,1.44409,2.28027,36.9556,24.2889,18,422.404,460.724,23.4449,28.8024,30.0002,28.7346,28.7098,47.0652,27.2908,62.0996,23.3785,1160.28,18.3979,97.3111,99.8248,NA,4
1128,1678137966,16616.1,20230306 15:26:06,15:26:06,5,ely_can21_t3_ch4,gibson,1678137958,0.002305533,2.305533238,17.54128975,1095.062849,788.0017124,70.88558324,98.50761428,0.104029943,3.856351079,0.10249568,0.064195762,321.515022,28.37804941,27.56065357,3.698723914,47.4531554,1.736383309,3.659152473,1.962340605,-101.6740158,-38.208969,-2.148315133,179.4837221,74.31628486,2.375803228,17.54128975,1165.862907,1141.637394,3.3982178,67.28914867,2.305533238,18.32820896,19.31328061,3.16E-05,110.0334973,5,1,1,0,47215,1999.9975,1681.1976,0.840599851,0.160757712,2.18,0.5,0: Broadleaf,2,TRUE,1678137958,1095.062857,1128.582857,19.30255714,18.28719286,1094.610714,19.29955357,500.2419643,89.85612143,0.100006996,27.37687143,27.56065357,999.9,0,0,9997.004286,0,10.84465,-33.52003571,1116.616786,1149.606786,1.015370964,1128.582857,18.28719286,1.734452857,1.643216071,15.20825714,14.37013929,1999.9975,0.980003321,0.019996468,0,2.442132143,0,5422.390714,16705.39286,48,49.375,48.9865,47.687,47.13164286,1960.0075,39.99,0,1678137970,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-33.42108049,-1.893656446,0.341141802,0,1.041375976,-0.445253498,0.044238795,0,0,2,0/2,2.84856,2.70989,0.177303,0.180301,0.0876595,0.0839507,23365.3,20032.8,25420.9,23806.8,39621.1,36087.3,45991.1,42455.3,1.75845,1.84468,0.0664033,0,26.4711,999.9,42.01,31.662,21.9019,54.5563,43.8261,1,0.106994,2.67066,20.2082,5.23346,11.992,4.95605,3.304,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86263,1.86202,1.86844,1.85854,1.86494,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.45,0.0034,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44970.4,44970.4,2.37793,2.32178,1.44775,2.2998,1.44409,2.46826,36.9556,24.3064,18,422.287,460.834,23.3805,28.7998,30,28.732,28.7078,47.5923,27.0175,62.0996,23.3221,1173.74,18.4188,97.312,99.8257,NA,4
1129,1678137971,16621.1,20230306 15:26:11,15:26:11,5,ely_can21_t3_ch4,gibson,1678137964,0.002292371,2.292370565,17.72975344,1112.889621,800.9693297,72.05117001,100.1099497,0.103502272,3.852037356,0.101981737,0.063873339,321.5151254,28.36734953,27.55632963,3.697788623,47.50570835,1.736839185,3.656064176,1.960949438,-101.0935419,-40.26203019,-2.266072435,177.8934809,74.86217736,2.314586178,17.72975344,1183.441937,1158.882667,3.449743882,67.28914867,2.292370565,18.33317399,19.31288606,-1.92E-06,110.0334973,5,1,1,0,47391,1999.998148,1681.198144,0.840599851,0.160757712,2.18,0.5,0: Broadleaf,2,TRUE,1678137964,1112.88963,1146.636296,19.30787407,18.31867778,1112.435556,19.30468148,500.2418889,89.85495556,0.10001193,27.36245556,27.55632963,999.9,0,0,9981.716296,0,10.84962963,-33.74711481,1134.80037,1168.034074,0.989193444,1146.636296,18.31867778,1.734907037,1.646024444,15.21234074,14.39655185,1999.998148,0.980003333,0.019996456,0,2.413233333,0,5421.502593,16705.4,48,49.375,48.99066667,47.687,47.1272963,1960.008148,39.99,0,1678137976,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-33.58987317,-2.177573519,0.347575445,0,1.007082683,-0.313281408,0.032972885,0,0,2,0/2,2.84837,2.71023,0.17897,0.181919,0.0876601,0.084008,23317.6,19993,25420.5,23806.6,39620.7,36084.8,45990.6,42455,1.7586,1.84485,0.0662506,0,26.4654,999.9,42.01,31.662,21.9014,54.7163,43.8141,1,0.107292,2.705,20.2076,5.23376,11.992,4.95615,3.304,9999,999.9,9999,9999,1.86844,1.86417,1.87179,1.86264,1.86202,1.86844,1.85852,1.86494,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.46,0.0034,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44970.5,44970.4,2.3999,2.35107,1.44775,2.2998,1.44409,2.34863,36.9556,24.2976,18,422.358,460.924,23.3241,28.7979,30.0002,28.73,28.7053,48.1602,27.0175,62.0996,23.2695,1193.86,18.4424,97.3107,99.8249,NA,4
1130,1678137976,16626.1,20230306 15:26:16,15:26:16,5,ely_can21_t3_ch4,gibson,1678137968,0.002222348,2.222347851,17.21210611,1128.800706,816.0744932,73.41024107,101.5416272,0.100345887,3.852713665,0.098916234,0.061949398,321.5149857,28.3682377,27.55324286,3.697121064,47.55030388,1.737143543,3.653275376,1.959977521,-98.00554022,-42.33375557,-2.382065722,178.7936242,74.56297599,2.271191858,17.21210611,1200.128647,1176.001212,3.407767774,67.28914867,2.222347851,18.36018135,19.3099903,-4.11E-06,110.0334973,5,1,1,0,47467,1999.997143,1681.197311,0.840599856,0.160757722,2.18,0.5,0: Broadleaf,2,TRUE,1678137968,1128.800714,1162.411786,19.31118214,18.34053214,1128.346071,19.30786786,500.2405357,89.85536786,0.099950782,27.34942857,27.55324286,999.9,0,0,9984.087143,0,10.8502,-33.61155714,1151.028571,1184.129643,0.970651179,1162.411786,18.34053214,1.735211786,1.647995,15.21507857,14.41505357,1999.997143,0.980003214,0.019996579,0,2.435382143,0,5420.641786,16705.39286,48,49.375,48.98425,47.687,47.12721429,1960.006786,39.99035714,0,1678137981,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-33.67460976,0.904245993,0.205022055,0,0.986329659,-0.234478871,0.02452145,0,0,2,0/2,2.84846,2.71027,0.180609,0.18354,0.0876501,0.0840588,23271.5,19953.9,25421.1,23807.2,39621.8,36083.9,45991.4,42456.2,1.75885,1.84477,0.0662655,0,26.4589,999.9,42.01,31.683,21.9294,54.5763,43.9503,1,0.106811,2.72174,20.2072,5.23361,11.992,4.9559,3.30398,9999,999.9,9999,9999,1.86844,1.86417,1.87177,1.86263,1.86203,1.86844,1.85853,1.86493,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.45,0.0032,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44970.6,44970.5,2.43164,2.33154,1.44775,2.2998,1.44409,2.34131,36.9556,24.2976,18,422.482,460.863,23.2701,28.7961,30,28.7276,28.7035,48.6607,26.7241,62.0996,23.221,1207.33,18.4699,97.3125,99.8277,NA,4
1131,1678137981,16631.1,20230306 15:26:21,15:26:21,5,ely_can21_t3_ch4,gibson,1678137974,0.002187642,2.187642438,17.95767715,1146.549992,817.103638,73.50262864,103.138004,0.098833824,3.858978571,0.097448828,0.061028337,321.5155016,28.35584667,27.54608519,3.69557352,47.59979758,1.737139005,3.649467211,1.958434515,-96.47503154,-44.61723079,-2.506165834,177.9170734,74.60808208,2.232081033,17.95767715,1217.406161,1192.972545,3.402231066,67.28914867,2.187642438,18.37318009,19.30820303,-5.35E-06,110.0334973,5,1,1,0,47553,2000.00037,1681.200022,0.840599855,0.160757721,2.18,0.5,0: Broadleaf,2,TRUE,1678137974,1146.55,1180.18,19.31118148,18.35721111,1146.095556,19.30785185,500.222,89.85518889,0.099897859,27.33162593,27.54608519,999.9,0,0,10006.50296,0,10.8502,-33.62988148,1169.128519,1202.250741,0.953967926,1180.18,18.35721111,1.735208148,1.64949,15.21504074,14.42907407,2000.00037,0.980003222,0.01999657,0,2.45817037,0,5419.832222,16705.43333,48,49.375,48.98133333,47.687,47.125,1960.01,39.99037037,0,1678137986,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,-33.61150732,0.192217422,0.169844654,0,0.96226178,-0.194395087,0.019965932,0,0,2,0/2,2.84864,2.7105,0.182219,0.185101,0.0876428,0.0841374,23225.8,19915.8,25421.1,23807.2,39622.3,36080.5,45991.6,42455.9,1.75865,1.8452,0.0658631,0,26.4518,999.9,42.01,31.662,21.9015,54.2263,43.8942,1,0.10689,2.72846,20.2072,5.23361,11.992,4.95585,3.304,9999,999.9,9999,9999,1.86844,1.86417,1.87177,1.86264,1.86203,1.86844,1.85852,1.86495,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.46,0.0032,0.113826917,0.000452008,-6.84E-08,-5.70E-11,-0.144741975,-0.032633776,0.002644871,-2.89E-05,2,1362,1,28,44970.6,44970.6,2.45483,2.31201,1.44775,2.2998,1.44409,2.47314,36.9794,24.2976,18,422.352,461.113,23.2187,28.7935,30.0001,28.7251,28.7014,49.1319,26.4441,62.0996,23.1857,1227.51,18.4968,97.3129,99.8272,NA,4
