obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,AccCO2_soda,CO2_hrs,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
95,1678831716,4113.5,20230314 17:08:35,17:08:35,5,poa_pra13_t3_ch3,gibson,1678831713,8.64E-05,0.086377155,-0.417112703,420.0541002,538.4918951,48.77150923,38.04453254,0.005078675,3.990683111,0.005075087,0.003172251,0,27.71454932,27.49608,3.684777773,58.71026306,2.193303631,3.735809579,1.491474142,-3.809232545,50.61517924,2.754045815,49.55999251,-0.417112703,0.086377155,-0.415484427,430.3155351,430.4735515,0.000931777,67.4885138,0.081685258,24.18482265,24.21541091,-1.72E-05,125.4982694,9,2,1,0,47836,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831713,420.0541,419.9087,24.21652,24.18434,419.4047,23.94166,500.2645,90.4707,0.09985395,27.73134,27.49608,999.9,0,0,9988.757,0,0.222567,0.1454315,430.4788,430.3155,0.03217832,419.9087,24.18434,2.190884,2.187974,18.89582,18.87453,0,0,0,0,0.99,0,-18.85,-3.68,37.125,41.9496,39.687,40.937,38.0998,0,0,0,1678831729,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.15953905,-0.115077726,0.030988691,0,0.019713592,0.13479017,0.013779478,0,0,2,0/2,2.84075,2.71005,0.0907475,0.0907845,0.102756,0.102548,25562.1,22188.7,25166.7,23775.7,38576.6,35318.1,45541.4,42416,1.74312,1.85623,0.0327416,0,26.9696,999.9,54.102,31.098,27.1317,54.0116,43.6378,1,0.159446,0.550738,20.2441,5.23496,11.992,4.95595,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87179,1.86264,1.86203,1.86852,1.8586,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.2748,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,113.8,113.7,1.05713,2.38647,1.44775,2.30103,1.44409,2.41089,36.8604,24.3589,18,418.605,474.293,26.9784,29.7054,29.9996,29.4654,29.4596,21.2007,23.5797,100,26.9637,419.9,24.1719,96.3528,99.7196,NA,3
96,1678831721,4118.5,20230314 17:08:40,17:08:40,5,poa_pra13_t3_ch3,gibson,1678831718,8.34E-05,0.083391188,-0.260863117,420.0005557,492.895184,44.64101661,38.0390241,0.004893182,3.995364359,0.004889855,0.003056458,0,27.71877446,27.50921111,3.687610014,58.69503825,2.193199425,3.736601066,1.49441059,-3.677551406,48.62731396,2.643004019,47.59276658,-0.260863117,0.083391188,-0.36573863,430.3229954,430.4598242,0.001284352,67.4885138,0.082673022,24.1848414,24.21565758,-1.88E-06,125.4982694,9,2,1,0,47691,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831718,420.0005556,419.9143333,24.21578889,24.18472222,419.351,23.94094444,500.2794444,90.46895556,0.100029611,27.73496667,27.50921111,999.9,0,0,10004.94111,0,0.222567,0.086083311,430.4236667,430.3216667,0.031050789,419.9143333,24.18472222,2.190776667,2.187965556,18.89502222,18.87446667,0,0,0,0,3.244444444,0,-16.73333333,-1.944444444,37.125,41.937,39.687,40.937,38.097,0,0,0,1678831734,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.138206475,-0.264930635,0.038731561,0,0.027760506,0.054231333,0.006825213,1,1,2,2-Jan,2.84141,2.71017,0.0907524,0.0907806,0.102754,0.10255,25562.3,22189.1,25167,23775.9,38577.2,35318.4,45541.9,42416.4,1.74332,1.8561,0.0344217,0,26.9557,999.9,54.151,31.109,27.1732,54.2316,42.484,1,0.158834,0.580327,20.2439,5.23481,11.992,4.95595,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.8718,1.86264,1.86203,1.8685,1.85857,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.2748,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,113.9,113.7,1.05591,2.38037,1.44775,2.30103,1.44409,2.47559,36.8604,24.3589,18,418.697,474.182,26.9701,29.697,29.9995,29.4622,29.4558,21.2004,23.5797,100,26.9568,419.9,24.1704,96.3538,99.7205,NA,3
97,1678831952,4350,20230314 17:12:32,17:12:32,5,poa_pra13_t3_ch3,gibson,1678831949,0.001223114,1.223114359,-1.69470007,420.3737007,466.4060934,42.24011904,38.07119034,0.040246646,3.993588518,0.040022668,0.025034187,0,33.67885517,33.34153,5.149869753,46.99249025,2.49902828,5.317931157,2.650841473,-53.93934325,123.6158409,7.132805844,76.80930352,-1.69470007,1.223114359,-3.235797084,431.639874,432.5954364,0.065695803,67.4885138,1.385880223,27.14072714,27.60495758,0.005642574,125.4982694,6,1,1,0,46687,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831949,420.3737,419.9231,27.59372,27.13975,419.7241,27.17231,500.4043,90.46499,0.10011976,33.91568,33.34153,999.9,0,0,9999.312,0,0.2327221,0.450476,432.3025,431.6377,0.4539694,419.9231,27.13975,2.496267,2.455197,21.00218,20.73253,0,0,0,0,-0.01,0,-20.57,-3.7,37.062,41.75,39.5,40.875,38.3246,0,0,0,1678831966,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.308959931,1.121562893,0.188071812,0,0.450651488,0.011688209,0.007732554,1,1,2,2-Jan,2.84366,2.71021,0.0909103,0.0908522,0.11241,0.111108,25573.2,22198.8,25180.3,23786.5,38172.4,34995.8,45560.2,42433.4,1.7506,1.86343,0.243209,0,29.4858,999.9,54.2,31.109,27.1972,54.2816,42.48,1,0.153341,-6.66667,20.1256,5.23481,11.992,4.9564,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87175,1.86263,1.86203,1.8685,1.85855,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.4218,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,117.8,117.6,1.05835,2.36816,1.44775,2.30103,1.44409,2.48047,36.8366,24.2976,18,421.547,477.313,43.1197,29.3848,29.9999,29.2745,29.2578,21.2385,0,100,146.986,419.9,28.3489,96.3969,99.762,NA,3
98,1678831957,4355,20230314 17:12:37,17:12:37,5,poa_pra13_t3_ch3,gibson,1678831955,0.001219155,1.219154826,-2.043728335,420.4372231,481.4016063,43.59723248,38.07610759,0.039393037,4.000842928,0.039178819,0.024505911,0,33.84987896,33.50723333,5.19789226,46.55894025,2.499539153,5.368548209,2.698353108,-53.76472782,124.7307254,7.195884767,78.16188238,-2.043728335,1.219154826,0.343261009,431.5527563,432.0910909,-0.140900252,67.4885138,1.258930259,27.14811921,27.60844788,0.000781533,125.4982694,6,1,1,0,46646,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831955,420.4372222,419.8527778,27.59996667,27.14745556,419.7875556,27.17828889,500.3892222,90.46324444,0.099877711,34.08551111,33.50723333,999.9,0,0,10024.3,0,0.226585778,0.584489778,432.3706667,431.5686667,0.452522333,419.8527778,27.14745556,2.496781111,2.455845556,21.00556667,20.73681111,0,0,0,0,1.011111111,0,-17.9,-2.4,37.062,41.75,39.5,40.875,38.34,0,0,0,1678831970,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.422345422,1.116780397,0.190865618,0,0.449438098,0.04501384,0.006578296,1,1,2,2-Jan,2.84343,2.71042,0.0908596,0.0908461,0.112425,0.111122,25574.1,22198.8,25179.8,23786.4,38172.7,34995,45561.4,42433,1.75038,1.86362,0.246145,0,29.5953,999.9,54.2,31.109,27.1978,54.1116,43.6138,1,0.153087,-6.66667,20.1257,5.23586,11.992,4.95645,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87174,1.86261,1.86203,1.86846,1.85853,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4221,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,117.9,117.7,1.05835,2.40356,1.44897,2.30103,1.44409,2.23877,36.8366,24.2889,18,421.398,477.417,43.2704,29.3848,29.9999,29.2713,29.2546,21.2386,0,100,148.113,419.9,28.3489,96.3978,99.7613,NA,3
99,1678831962,4360,20230314 17:12:42,17:12:42,5,poa_pra13_t3_ch3,gibson,1678831959,0.001226462,1.226462386,-1.538007028,420.2650006,461.3348824,41.7802077,38.06076602,0.039036599,3.994111735,0.038825875,0.02428501,0,33.99332634,33.64736,5.238805892,46.19671628,2.500240891,5.412161496,2.738565001,-54.08699123,125.617384,7.269382943,78.79977576,-1.538007028,1.226462386,-1.275810574,431.6175581,432.1323879,-0.002991016,67.4885138,1.210991659,27.15355338,27.6054,-0.000268943,125.4982694,7,1,1,0,46775,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831959,420.265,419.8747,27.60753,27.15233,419.6151,27.18551,500.4111,90.46372,0.10000993,34.23073,33.64736,999.9,0,0,10001.24,0,0.2299399,0.3901641,432.1968,431.5935,0.4552108,419.8747,27.15233,2.497479,2.4563,21.01008,20.7398,0,0,0,0,3.29,0,-22.23,-3.04,37.0746,41.75,39.5,40.875,38.3624,0,0,0,1678831976,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.432021024,0.512912007,0.163362597,0,0.453123902,0.024663073,0.005305839,1,1,2,2-Jan,2.84384,2.71027,0.0908405,0.0908367,0.112419,0.111142,25574.1,22198.9,25179.3,23786.2,38172.4,34994.1,45560.7,42433,1.75028,1.86348,0.2474,0,29.704,999.9,54.2,31.098,27.1809,53.3116,42.2756,1,0.153079,-6.66667,20.126,5.23571,11.992,4.9565,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87175,1.86263,1.86203,1.86848,1.85856,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4219,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,118,117.8,1.05835,2.37671,1.44775,2.30103,1.44409,2.46582,36.8366,24.2976,18,421.325,477.299,43.418,29.3848,29.9999,29.2689,29.2521,21.2395,0,100,149.13,419.9,28.3489,96.3962,99.761,NA,3
100,1678831967,4365,20230314 17:12:47,17:12:47,5,poa_pra13_t3_ch3,gibson,1678831965,0.001228295,1.228295482,-1.36786146,420.2152228,454.9361813,41.20137565,38.05686591,0.038440838,3.994467227,0.038236498,0.023916079,0,34.15484879,33.80468889,5.285075688,45.79362674,2.500848677,5.461128229,2.784227011,-54.16783073,126.5993132,7.336986509,79.76846893,-1.36786146,1.228295482,-1.905745672,431.5894289,432.2161576,0.025362349,67.4885138,1.252369322,27.15827108,27.61906303,0.00045665,125.4982694,6,1,1,0,46609,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831965,420.2152222,419.8901111,27.6138,27.15788889,419.566,27.19151111,500.3741111,90.46518889,0.099987822,34.39256667,33.80468889,999.9,0,0,10002.29222,0,0.222567,0.325151111,432.1486667,431.612,0.455910889,419.8901111,27.15788889,2.498086667,2.456842222,21.01404444,20.7434,0,0,0,0,2.288888889,0,-15.92222222,-2.266666667,37.097,41.75,39.5,40.875,38.375,0,0,0,1678831981,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.44039322,-0.443035359,0.149518534,0,0.454102171,0.004851554,0.004598768,1,1,2,2-Jan,2.8436,2.71019,0.0908622,0.0908615,0.11246,0.111156,25574.2,22198.7,25180,23786.6,38171.2,34993.8,45561.3,42433.2,1.75073,1.8634,0.250824,0,29.8132,999.9,54.224,31.109,27.2078,54.4316,43.6378,1,0.153003,-6.66667,20.1262,5.23511,11.992,4.95655,3.304,9999,9999,999.9,9999,1.86844,1.86418,1.87177,1.86263,1.86203,1.86846,1.85856,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.4226,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,118,117.8,1.05835,2.40112,1.44775,2.30103,1.44409,2.23633,36.8366,24.2889,18,421.56,477.23,43.5653,29.3848,29.9999,29.266,29.2496,21.238,0,100,150.048,419.9,28.3489,96.398,99.762,NA,3
101,1678831972,4370,20230314 17:12:52,17:12:52,5,poa_pra13_t3_ch3,gibson,1678831969,0.001238768,1.238768188,-1.543426351,420.3062006,462.2039124,41.85992212,38.06541734,0.038240023,3.990490369,0.038037606,0.023791601,0,34.30025852,33.93482,5.323614879,45.43262129,2.501581929,5.506136028,2.822032949,-54.62967711,130.2407694,7.565803316,83.17689563,-1.543426351,1.238768188,-1.586469877,431.6425481,432.2219697,0.009027482,67.4885138,1.241233312,27.16259991,27.62264485,7.44E-05,125.4982694,7,1,1,0,46662,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831969,420.3062,419.9158,27.62167,27.16188,419.6565,27.19903,500.3791,90.46597,0.09994905,34.54021,33.93482,999.9,0,0,9988.621,0,0.2318874,0.3904205,432.2454,431.6399,0.4597977,419.9158,27.16188,2.498822,2.457227,21.01884,20.74593,0,0,0,0,-0.58,0,-17.39,-2.28,37.125,41.75,39.5,40.8998,38.3936,0,0,0,1678831985,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.439657829,-0.903979087,0.146094162,0,0.455856585,0.01389853,0.004516467,1,1,2,2-Jan,2.84387,2.71024,0.0908799,0.0908529,0.112483,0.11116,25574,22199,25180.3,23786.7,38170.2,34993.9,45561.3,42433.5,1.75012,1.86375,0.252482,0,29.9203,999.9,54.224,31.109,27.2091,54.0216,42.3277,1,0.152706,-6.66667,20.1264,5.23541,11.992,4.9564,3.304,9999,9999,999.9,9999,1.86844,1.86418,1.87176,1.86263,1.86203,1.86846,1.85853,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4229,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,118.1,117.9,1.05957,2.37915,1.44775,2.30103,1.44409,2.44263,36.8366,24.2976,18,421.203,477.433,43.7074,29.3873,30.0001,29.2635,29.2467,21.2399,0,100,150.858,419.9,28.3489,96.3985,99.7626,NA,3
102,1678831977,4375,20230314 17:12:57,17:12:57,5,poa_pra13_t3_ch3,gibson,1678831975,0.001257008,1.257008409,-1.383058858,420.199445,455.2832838,41.23350248,38.05607514,0.038152948,3.996512808,0.037951751,0.023737832,0,34.45698296,34.09546667,5.371528352,45.04292986,2.502243076,5.555240486,2.869285276,-55.43407085,130.2742971,7.568178239,82.40840449,-1.383058858,1.257008409,-1.502427792,431.5791585,432.1582424,0.002194277,67.4885138,1.271695511,27.16257931,27.63304848,0.000177012,125.4982694,6,1,1,0,46856,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831975,420.1994444,419.8731111,27.62873333,27.16214444,419.5498889,27.20574444,500.3446667,90.46676667,0.099928722,34.7001,34.09546667,999.9,0,0,10009.10778,0,0.223185333,0.326334667,432.1386667,431.5961111,0.466564111,419.8731111,27.16214444,2.499478889,2.457272222,21.02311111,20.74623333,0,0,0,0,4.466666667,0,-22.01111111,-3.155555556,37.125,41.75,39.5,40.875,38.40944444,0,0,0,1678831991,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.367622927,-0.025338397,0.057982721,1,0.458395951,0.036336502,0.005405818,1,2,2,2-Feb,2.84321,2.71031,0.09086,0.0908597,0.112493,0.111159,25574.1,22198.5,25179.8,23786.3,38169.7,34993.4,45561.3,42432.9,1.75012,1.86353,0.255425,0,30.028,999.9,54.224,31.109,27.2086,54.1216,43.6779,1,0.152922,-6.66667,20.1267,5.23571,11.992,4.95645,3.30395,9999,9999,999.9,9999,1.86844,1.86418,1.87178,1.86264,1.86203,1.86848,1.85855,1.86495,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.423,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,118.2,118,1.05835,2.39624,1.44775,2.30103,1.44409,2.27417,36.8366,24.2976,18,421.186,477.27,43.8463,29.3873,30,29.2611,29.2446,21.2391,0,100,151.572,419.9,28.3489,96.3977,99.7611,NA,3
103,1678831982,4380,20230314 17:13:02,17:13:02,5,poa_pra13_t3_ch3,gibson,1678831979,0.001270968,1.270967712,-1.507286664,420.3121006,460.3673144,41.69396404,38.06629416,0.038024328,3.992876674,0.0378243,0.023658072,0,34.59281993,34.23292,5.412821565,44.70393376,2.502595236,5.598154403,2.910226329,-56.04967609,130.4305904,7.594383903,81.97529822,-1.507286664,1.270967712,-2.011904944,431.6569292,432.319697,0.02656257,67.4885138,1.269256794,27.16089785,27.63219576,-2.74E-05,125.4982694,7,1,1,0,46427,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831979,420.3121,419.9407,27.63261,27.16092,419.6622,27.20946,500.428,90.46662,0.10011386,34.83883,34.23292,999.9,0,0,9996.7,0,0.222567,0.3713377,432.2565,431.6651,0.4716805,419.9407,27.16092,2.49983,2.457157,21.02538,20.74546,0,0,0,0,-1.28,0,-17.89,-3.16,37.125,41.75,39.5,40.8874,38.437,0,0,0,1678831996,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.35843339,-0.007814948,0.058376005,1,0.461889561,0.070733226,0.007408482,1,2,2,2-Feb,2.84419,2.71011,0.0908823,0.090863,0.112498,0.111161,25573.8,22198.8,25180.2,23786.8,38169.3,34994.2,45561.1,42434,1.75038,1.8633,0.258237,0,30.1361,999.9,54.224,31.109,27.2097,54.2516,42.48,1,0.15266,-6.66667,20.1268,5.23556,11.992,4.9565,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87177,1.86262,1.86203,1.86845,1.85853,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4232,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,118.3,118.1,1.05957,2.3877,1.44775,2.30103,1.44409,2.40356,36.8366,24.2976,18,421.311,477.103,43.9839,29.3888,30.0001,29.2585,29.2421,21.2386,0,100,152.18,419.9,28.3489,96.3979,99.7635,NA,3
104,1678831987,4385,20230314 17:13:07,17:13:07,5,poa_pra13_t3_ch3,gibson,1678831985,0.001276069,1.276069367,-1.73356797,420.3495563,470.2702159,42.59068643,38.06955136,0.037516382,3.994161979,0.03732171,0.023343475,0,34.74201969,34.39954444,5.46324812,44.33855352,2.502870235,5.644907279,2.960377886,-56.27465908,126.9126386,7.398588573,78.0365681,-1.73356797,1.276069367,-1.752143608,431.605699,432.2903333,0.00060692,67.4885138,1.27308234,27.16223334,27.6346697,1.25E-05,125.4982694,6,1,1,0,46534,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831985,420.3495556,419.8925556,27.63574444,27.16208889,419.7002222,27.21246667,500.3501111,90.46648889,0.099923744,34.98892222,34.39954444,999.9,0,0,10001.10556,0,0.222567,0.457051556,432.2965556,431.6164444,0.473658556,419.8925556,27.16208889,2.500108889,2.45726,21.02721111,20.74613333,0,0,0,0,0.122222222,0,-17.84444444,-2.977777778,37.125,41.75,39.5,40.937,38.437,0,0,0,1678832000,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.382368098,0.309595317,0.068913617,0,0.467034634,0.05734524,0.00604514,1,1,2,2-Jan,2.84338,2.71032,0.0908708,0.0908567,0.112516,0.111174,25574.1,22198.6,25180.1,23786.4,38169.1,34993,45561.7,42433.2,1.7504,1.86332,0.260137,0,30.2434,999.9,54.224,31.109,27.2099,54.2016,43.3894,1,0.152622,-6.66667,20.1269,5.23541,11.992,4.9567,3.30395,9999,9999,999.9,9999,1.86844,1.86417,1.87179,1.8626,1.86203,1.86845,1.85854,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.4234,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,118.4,118.2,1.05835,2.38892,1.44775,2.30103,1.44409,2.41333,36.8366,24.2976,18,421.311,477.108,44.1185,29.3898,30.0001,29.2564,29.2409,21.2386,0,100,152.683,419.9,28.3489,96.3987,99.7616,NA,3
105,1678831992,4390,20230314 17:13:12,17:13:12,5,poa_pra13_t3_ch3,gibson,1678831989,0.001276586,1.276585599,-1.740374572,420.3310007,471.1196199,42.66790295,38.06812875,0.037064666,3.992245086,0.03687455,0.023063593,0,34.88251426,34.52049,5.500105959,44.0011086,2.503239999,5.689038479,2.996865959,-56.2974249,131.1008471,7.656174297,82.4595965,-1.740374572,1.276585599,-1.871079964,431.6077303,432.3296121,0.002578726,67.4885138,1.28663587,27.1658995,27.64299273,5.14E-05,125.4982694,7,1,1,0,46584,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831989,420.331,419.8715,27.63964,27.16582,419.6815,27.21619,500.3768,90.46705,0.09997618,35.12961,34.52049,999.9,0,0,9994.495,0,0.2318874,0.4596132,432.279,431.5961,0.4737997,419.8715,27.16582,2.500476,2.457611,21.02959,20.74848,0,0,0,0,0.41,0,-15.67,-2.61,37.125,41.75,39.5,40.9184,38.4622,0,0,0,1678832006,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.398597537,0.344859659,0.067901416,0,0.470542829,0.036035519,0.004398271,1,1,2,2-Jan,2.84388,2.71024,0.0908832,0.0908442,0.112515,0.11118,25573.8,22198.9,25180.2,23786.5,38168.7,34992.8,45561.2,42433.1,1.75045,1.86332,0.261888,0,30.3511,999.9,54.224,31.109,27.2091,54.0016,42.6803,1,0.152541,-6.66667,20.1272,5.23556,11.992,4.95665,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87178,1.86261,1.86203,1.86847,1.85861,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4234,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,118.5,118.3,1.05957,2.39624,1.44775,2.30103,1.44409,2.31689,36.8366,24.2976,18,421.322,477.093,44.25,29.3924,30,29.2539,29.239,21.2403,0,100,153.081,419.9,28.3489,96.3982,99.7617,NA,3
106,1678831997,4395,20230314 17:13:17,17:13:17,5,poa_pra13_t3_ch3,gibson,1678831995,0.001272747,1.272747272,-1.762240321,420.3782229,473.0823081,42.84504027,38.0718568,0.036394397,3.997535349,0.036211317,0.022648445,0,35.0337751,34.667,5.545043884,43.63826789,2.503300927,5.736480957,3.041742957,-56.12815472,132.067669,7.71357063,83.65308495,-1.762240321,1.272747272,-1.508071587,431.6170769,432.3102303,-0.021314414,67.4885138,1.280754851,27.16833163,27.64344,2.97E-05,125.4982694,6,1,1,0,46566,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678831995,420.3782222,419.9097778,27.64071111,27.16831111,419.7285556,27.21721111,500.3713333,90.46575556,0.099965322,35.2798,34.667,999.9,0,0,10012.71444,0,0.223185333,0.468254889,432.328,431.6367778,0.472419,419.9097778,27.16831111,2.50054,2.457802222,21.03,20.74971111,0,0,0,0,1.655555556,0,-14.97777778,-2.911111111,37.125,41.75,39.5,40.937,38.5,0,0,0,1678832011,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.435668902,0.389495247,0.070373328,0,0.47285361,0.003943296,0.002165658,1,1,2,2-Jan,2.8435,2.7103,0.0908809,0.0908663,0.112537,0.111181,25573.7,22198.7,25180,23786.8,38167.7,34993,45561.2,42433.5,1.75082,1.86308,0.263944,0,30.4568,999.9,54.224,31.109,27.2066,53.5916,43.117,1,0.152602,-6.66667,20.1273,5.23556,11.992,4.9566,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87176,1.86261,1.86203,1.86846,1.85858,1.86501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4237,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,118.5,118.3,1.05713,2.37061,1.44775,2.30103,1.44409,2.54028,36.8366,24.2976,18,421.527,476.911,44.3783,29.3938,30,29.2526,29.2367,21.2361,0,100,153.387,419.9,28.3489,96.3979,99.7626,NA,3
